,game,player,color,move,turn
1581,24,Pknocks11,Black,Nxd7,66
1582,24,Alfons2357,White,Rxf4,67
1583,24,Pknocks11,Black,Rxf4,68
1584,24,Alfons2357,White,Nxf4,69
1585,24,Pknocks11,Black,Rf3,70
1586,24,Alfons2357,White,Ng6+,71
1587,24,Pknocks11,Black,Kg8,72
1588,24,Alfons2357,White,h5,73
1589,24,Pknocks11,Black,Nf8,74
1590,24,Alfons2357,White,Ne7+,75
1591,24,Pknocks11,Black,Kf7,76
1592,24,Alfons2357,White,Ng6,77
1593,24,Pknocks11,Black,Rf1+,78
1594,24,Alfons2357,White,Kb2,79
1595,24,Pknocks11,Black,Nxg6,80
1596,24,Alfons2357,White,hxg6+,81
1597,24,Pknocks11,Black,Kxg6,82
1598,24,Alfons2357,White,Kb3,83
1599,24,Pknocks11,Black,Rf4,84
1600,24,Alfons2357,White,a4,85
1601,24,Pknocks11,Black,bxa4+,86
1602,24,Alfons2357,White,Kxa4,87
1603,24,Pknocks11,Black,Rxg4,88
1604,24,Alfons2357,White,c4,89
1605,24,Pknocks11,Black,h5,90
1606,24,Alfons2357,White,Ka5,91
1607,24,Pknocks11,Black,h4,92
1608,24,Alfons2357,White,Kxa6,93
1609,24,Pknocks11,Black,Rf4,94
1610,24,Alfons2357,White,b5,95
1611,24,Pknocks11,Black,Rf7,96
1612,24,Alfons2357,White,c5,97
1613,24,Pknocks11,Black,h3,98
1614,24,Alfons2357,White,b6,99
1615,24,Pknocks11,Black,h2,100
1616,24,Alfons2357,White,c6,101
1617,24,Pknocks11,Black,h1=Q,102
1618,24,Alfons2357,White,c7,103
1619,24,Pknocks11,Black,Qf1+,104
1620,24,Alfons2357,White,Kb7,105
1621,24,Pknocks11,Black,Qf3+,106
1622,24,Alfons2357,White,Ka6,107
1623,24,Pknocks11,Black,Qc6,108
1624,24,Alfons2357,White,c8=Q,109
1625,24,Pknocks11,Black,Qxc8+,110
1626,24,Alfons2357,White,b7,111
1627,24,Pknocks11,Black,Rxb7,112
1628,24,Alfons2357,White,Ka5,113
1629,24,Pknocks11,Black,Qa8#,114
1630,25,Alfons2357,White,e4,1
1631,25,SimeonDuong,Black,e5,2
1632,25,Alfons2357,White,Nf3,3
1633,25,SimeonDuong,Black,Nc6,4
1634,25,Alfons2357,White,Bc4,5
1635,25,SimeonDuong,Black,Nf6,6
1636,25,Alfons2357,White,d4,7
1637,25,SimeonDuong,Black,exd4,8
1638,25,Alfons2357,White,Nxd4,9
1639,25,SimeonDuong,Black,d5,10
1640,25,Alfons2357,White,exd5,11
1641,25,SimeonDuong,Black,Nxd5,12
1642,25,Alfons2357,White,Nf3,13
1643,25,SimeonDuong,Black,Qe7+,14
1644,25,Alfons2357,White,Be3,15
1645,25,SimeonDuong,Black,Nxe3,16
1646,25,Alfons2357,White,fxe3,17
1647,25,SimeonDuong,Black,Qxe3+,18
1648,25,Alfons2357,White,Qe2,19
1649,25,SimeonDuong,Black,Qxe2+,20
1650,25,Alfons2357,White,Bxe2,21
1651,25,SimeonDuong,Black,Bc5,22
1652,25,Alfons2357,White,Nc3,23
1653,25,SimeonDuong,Black,Be3,24
1654,25,Alfons2357,White,Nd5,25
1655,25,SimeonDuong,Black,Bb6,26
1656,25,Alfons2357,White,O-O-O,27
1657,25,SimeonDuong,Black,O-O,28
1658,25,Alfons2357,White,c3,29
1659,25,SimeonDuong,Black,Bg4,30
1660,25,Alfons2357,White,Rhf1,31
1661,25,SimeonDuong,Black,Rad8,32
1662,25,Alfons2357,White,Nxb6,33
1663,25,SimeonDuong,Black,Rxd1+,34
1664,25,Alfons2357,White,Bxd1,35
1665,25,SimeonDuong,Black,axb6,36
1666,25,Alfons2357,White,h3,37
1667,25,SimeonDuong,Black,Be6,38
1668,25,Alfons2357,White,a3,39
1669,25,SimeonDuong,Black,Rd8,40
1670,25,Alfons2357,White,Ba4,41
1671,25,SimeonDuong,Black,Na5,42
1672,25,Alfons2357,White,Nd4,43
1673,25,SimeonDuong,Black,Bc4,44
1674,25,Alfons2357,White,Re1,45
1675,25,SimeonDuong,Black,c6,46
1676,25,Alfons2357,White,b3,47
1677,25,SimeonDuong,Black,Bd5,48
1678,25,Alfons2357,White,Kb2,49
1679,25,SimeonDuong,Black,Bxg2,50
1680,25,Alfons2357,White,Re3,51
1681,25,SimeonDuong,Black,b5,52
1682,25,Alfons2357,White,b4,53
1683,25,SimeonDuong,Black,bxa4,54
1684,25,Alfons2357,White,bxa5,55
1685,25,SimeonDuong,Black,c5,56
1686,25,Alfons2357,White,Ne2,57
1687,25,SimeonDuong,Black,Rd2+,58
1688,25,Alfons2357,White,Kc1,59
1689,25,SimeonDuong,Black,Rd8,60
1690,25,Alfons2357,White,Nf4,61
1691,25,SimeonDuong,Black,g5,62
1692,25,Alfons2357,White,Nxg2,63
1693,25,SimeonDuong,Black,Kf8,64
1694,25,Alfons2357,White,Re5,65
1695,25,SimeonDuong,Black,Re8,66
1696,25,Alfons2357,White,Rxc5,67
1697,25,SimeonDuong,Black,Re2,68
1698,25,Alfons2357,White,Rxg5,69
1699,25,SimeonDuong,Black,Ra2,70
1700,25,Alfons2357,White,Rb5,71
1701,25,SimeonDuong,Black,Rxa3,72
1702,25,Alfons2357,White,Kb2,73
1703,25,SimeonDuong,Black,Rb3+,74
1704,25,Alfons2357,White,Rxb3,75
1705,25,SimeonDuong,Black,axb3,76
1706,25,Alfons2357,White,Kxb3,77
1707,25,SimeonDuong,Black,f5,78
1708,25,Alfons2357,White,Kb4,79
1709,25,SimeonDuong,Black,Kf7,80
1710,25,Alfons2357,White,Kb5,81
1711,25,SimeonDuong,Black,Kf6,82
1712,25,Alfons2357,White,Kb6,83
1713,25,SimeonDuong,Black,f4,84
1714,25,Alfons2357,White,Kxb7,85
1715,25,SimeonDuong,Black,f3,86
1716,25,Alfons2357,White,Ne3,87
1717,25,SimeonDuong,Black,Ke5,88
1718,25,Alfons2357,White,a6,89
1719,25,SimeonDuong,Black,Ke4,90
1720,25,Alfons2357,White,a7,91
1721,25,SimeonDuong,Black,f2,92
1722,25,Alfons2357,White,a8=Q,93
1723,25,SimeonDuong,Black,Kxe3,94
1724,25,Alfons2357,White,Qe8+,95
1725,25,SimeonDuong,Black,Kd2,96
1726,25,Alfons2357,White,Qf8,97
1727,25,SimeonDuong,Black,Ke2,98
1728,25,Alfons2357,White,Qe8+,99
1729,25,SimeonDuong,Black,Kd2,100
1730,25,Alfons2357,White,Qa4,101
1731,25,SimeonDuong,Black,f1=Q,102
1732,25,Alfons2357,White,Qa2+,103
1733,25,SimeonDuong,Black,Kd3,104
1734,25,Alfons2357,White,h4,105
1735,25,SimeonDuong,Black,Qh3,106
1736,25,Alfons2357,White,Qd5+,107
1737,25,SimeonDuong,Black,Kc2,108
1738,25,Alfons2357,White,Qe4+,109
1739,25,SimeonDuong,Black,Kb3,110
1740,25,Alfons2357,White,c4,111
1741,25,SimeonDuong,Black,Qd7+,112
1742,25,Alfons2357,White,Kb6,113
1743,25,SimeonDuong,Black,Qd8+,114
1744,25,Alfons2357,White,Kb5,115
1745,25,SimeonDuong,Black,Qb8+,116
1746,25,Alfons2357,White,Kc5,117
1747,25,SimeonDuong,Black,Qf8+,118
1748,25,Alfons2357,White,Kb5,119
1749,25,SimeonDuong,Black,Qb8+,120
1750,25,Alfons2357,White,Kc5,121
1751,25,SimeonDuong,Black,Qc7+,122
1752,25,Alfons2357,White,Kb5,123
1753,25,SimeonDuong,Black,Qb7+,124
1754,25,Alfons2357,White,Kc5,125
1755,25,SimeonDuong,Black,Qxe4,126
1756,25,Alfons2357,White,Kb6,127
1757,26,Alfons2357,White,e4,1
1758,26,Pedbor,Black,e5,2
1759,26,Alfons2357,White,Nf3,3
1760,26,Pedbor,Black,Nc6,4
1761,26,Alfons2357,White,Bc4,5
1762,26,Pedbor,Black,Qe7,6
1763,26,Alfons2357,White,O-O,7
1764,26,Pedbor,Black,Nf6,8
1765,26,Alfons2357,White,d3,9
1766,26,Pedbor,Black,d6,10
1767,26,Alfons2357,White,Na3,11
1768,26,Pedbor,Black,Bg4,12
1769,26,Alfons2357,White,c3,13
1770,26,Pedbor,Black,O-O-O,14
1771,26,Alfons2357,White,d4,15
1772,26,Pedbor,Black,Nxe4,16
1773,26,Alfons2357,White,Qa4,17
1774,26,Pedbor,Black,d5,18
1775,26,Alfons2357,White,Nb5,19
1776,26,Pedbor,Black,dxc4,20
1777,26,Alfons2357,White,Nxa7+,21
1778,26,Pedbor,Black,Nxa7,22
1779,26,Alfons2357,White,Qxa7,23
1780,26,Pedbor,Black,Bxf3,24
1781,26,Alfons2357,White,gxf3,25
1782,26,Pedbor,Black,Nd6,26
1783,26,Alfons2357,White,a4,27
1784,26,Pedbor,Black,g6,28
1785,26,Alfons2357,White,Kh1,29
1786,26,Pedbor,Black,h5,30
1787,26,Alfons2357,White,Be3,31
1788,26,Pedbor,Black,Bh6,32
1789,26,Alfons2357,White,a5,33
1790,26,Pedbor,Black,Nb5,34
1791,26,Alfons2357,White,Qa8+,35
1792,26,Pedbor,Black,Kd7,36
1793,26,Alfons2357,White,Qxb7,37
1794,26,Pedbor,Black,Rb8,38
1795,26,Alfons2357,White,Qe4,39
1796,26,Pedbor,Black,f5,40
1797,26,Alfons2357,White,Qxe5,41
1798,26,Pedbor,Black,Qxe5,42
1799,26,Alfons2357,White,dxe5,43
1800,26,Pedbor,Black,Bxe3,44
1801,26,Alfons2357,White,fxe3,45
1802,26,Pedbor,Black,Ke6,46
1803,26,Alfons2357,White,f4,47
1804,26,Pedbor,Black,c6,48
1805,26,Alfons2357,White,b4,49
1806,26,Pedbor,Black,cxb3,50
1807,26,Alfons2357,White,Rab1,51
1808,26,Pedbor,Black,Nxc3,52
1809,26,Alfons2357,White,Rb2,53
1810,26,Pedbor,Black,Ne4,54
1811,26,Alfons2357,White,Rfb1,55
1812,26,Pedbor,Black,Rhd8,56
1813,26,Alfons2357,White,a6,57
1814,26,Pedbor,Black,g5,58
1815,26,Alfons2357,White,a7,59
1816,26,Pedbor,Black,Rb7,60
1817,26,Alfons2357,White,fxg5,61
1818,26,Pedbor,Black,Rxa7,62
1819,26,Alfons2357,White,Rxb3,63
1820,26,Pedbor,Black,Rd1+,64
1821,26,Alfons2357,White,Rxd1,65
1822,26,Pedbor,Black,Nf2+,66
1823,26,Alfons2357,White,Kg2,67
1824,26,Pedbor,Black,Nxd1,68
1825,26,Alfons2357,White,g6,69
1826,26,Pedbor,Black,Kxe5,70
1827,26,Alfons2357,White,Rb6,71
1828,26,Pedbor,Black,Nxe3+,72
1829,26,Alfons2357,White,Kf3,73
1830,26,Pedbor,Black,Nc2,74
1831,26,Alfons2357,White,Rxc6,75
1832,26,Pedbor,Black,Nd4+,76
1833,26,Alfons2357,White,Kg3,77
1834,26,Pedbor,Black,Nxc6,78
1835,27,Alfons2357,White,e4,1
1836,27,Parthv15,Black,e5,2
1837,27,Alfons2357,White,Nf3,3
1838,27,Parthv15,Black,Nc6,4
1839,27,Alfons2357,White,Bc4,5
1840,27,Parthv15,Black,d6,6
1841,27,Alfons2357,White,d4,7
1842,27,Parthv15,Black,f6,8
1843,27,Alfons2357,White,d5,9
1844,27,Parthv15,Black,Nd4,10
1845,27,Alfons2357,White,Nxd4,11
1846,27,Parthv15,Black,exd4,12
1847,27,Alfons2357,White,Qxd4,13
1848,27,Parthv15,Black,c6,14
1849,27,Alfons2357,White,O-O,15
1850,27,Parthv15,Black,cxd5,16
1851,27,Alfons2357,White,Qxd5,17
1852,27,Parthv15,Black,Qd7,18
1853,27,Alfons2357,White,Bb5,19
1854,28,Alfons2357,White,e4,1
1855,28,KindleLight,Black,e5,2
1856,28,Alfons2357,White,Nf3,3
1857,28,KindleLight,Black,Nc6,4
1858,28,Alfons2357,White,Bc4,5
1859,28,KindleLight,Black,Bc5,6
1860,28,Alfons2357,White,O-O,7
1861,28,KindleLight,Black,d6,8
1862,28,Alfons2357,White,c3,9
1863,28,KindleLight,Black,Qe7,10
1864,28,Alfons2357,White,b4,11
1865,28,KindleLight,Black,Bb6,12
1866,28,Alfons2357,White,Bb5,13
1867,28,KindleLight,Black,Bd7,14
1868,28,Alfons2357,White,a4,15
1869,28,KindleLight,Black,Nf6,16
1870,28,Alfons2357,White,a5,17
1871,28,KindleLight,Black,Bxf2+,18
1872,28,Alfons2357,White,Rxf2,19
1873,28,KindleLight,Black,O-O,20
1874,28,Alfons2357,White,Bc4,21
1875,28,KindleLight,Black,Nxe4,22
1876,28,Alfons2357,White,Rf1,23
1877,28,KindleLight,Black,Be6,24
1878,28,Alfons2357,White,Bxe6,25
1879,28,KindleLight,Black,Qxe6,26
1880,28,Alfons2357,White,Ba3,27
1881,28,KindleLight,Black,b5,28
1882,28,Alfons2357,White,Re1,29
1883,28,KindleLight,Black,d5,30
1884,28,Alfons2357,White,d4,31
1885,28,KindleLight,Black,f6,32
1886,28,Alfons2357,White,Qd3,33
1887,28,KindleLight,Black,g5,34
1888,28,Alfons2357,White,Qxb5,35
1889,28,KindleLight,Black,Rab8,36
1890,28,Alfons2357,White,Qa6,37
1891,28,KindleLight,Black,g4,38
1892,28,Alfons2357,White,Rf1,39
1893,28,KindleLight,Black,gxf3,40
1894,28,Alfons2357,White,Rxf3,41
1895,28,KindleLight,Black,f5,42
1896,28,Alfons2357,White,b5,43
1897,28,KindleLight,Black,Nd8,44
1898,28,Alfons2357,White,Bxf8,45
1899,28,KindleLight,Black,Qxa6,46
1900,28,Alfons2357,White,bxa6,47
1901,28,KindleLight,Black,Kxf8,48
1902,28,Alfons2357,White,Rxf5+,49
1903,28,KindleLight,Black,Kg7,50
1904,28,Alfons2357,White,Rxe5,51
1905,28,KindleLight,Black,Nf7,52
1906,28,Alfons2357,White,Rxd5,53
1907,28,KindleLight,Black,Nfg5,54
1908,28,Alfons2357,White,Rd7+,55
1909,28,KindleLight,Black,Kf6,56
1910,28,Alfons2357,White,Rxc7,57
1911,28,KindleLight,Black,Rb3,58
1912,28,Alfons2357,White,Rxa7,59
1913,28,KindleLight,Black,Rxc3,60
1914,28,Alfons2357,White,Nxc3,61
1915,28,KindleLight,Black,Nxc3,62
1916,28,Alfons2357,White,Rf1+,63
1917,28,KindleLight,Black,Ke6,64
1918,28,Alfons2357,White,Rb7,65
1919,28,KindleLight,Black,Nd5,66
1920,28,Alfons2357,White,a7,67
1921,28,KindleLight,Black,Ne3,68
1922,28,Alfons2357,White,a8=Q,69
1923,28,KindleLight,Black,Nxf1,70
1924,28,Alfons2357,White,Kxf1,71
1925,28,KindleLight,Black,Ne4,72
1926,28,Alfons2357,White,Qa6+,73
1927,28,KindleLight,Black,Kd5,74
1928,28,Alfons2357,White,Rd7+,75
1929,28,KindleLight,Black,Nd6,76
1930,28,Alfons2357,White,Rxd6+,77
1931,29,Alfons2357,White,e4,1
1932,29,Ukude,Black,e5,2
1933,29,Alfons2357,White,Nf3,3
1934,29,Ukude,Black,Nc6,4
1935,29,Alfons2357,White,Bc4,5
1936,29,Ukude,Black,d6,6
1937,29,Alfons2357,White,d4,7
1938,29,Ukude,Black,exd4,8
1939,29,Alfons2357,White,Nxd4,9
1940,29,Ukude,Black,Bd7,10
1941,29,Alfons2357,White,O-O,11
1942,29,Ukude,Black,Nxd4,12
1943,29,Alfons2357,White,Qxd4,13
1944,29,Ukude,Black,Nf6,14
1945,29,Alfons2357,White,h3,15
1946,29,Ukude,Black,c6,16
1947,29,Alfons2357,White,e5,17
1948,29,Ukude,Black,dxe5,18
1949,29,Alfons2357,White,Qxe5+,19
1950,29,Ukude,Black,Be7,20
1951,29,Alfons2357,White,Rd1,21
1952,29,Ukude,Black,O-O,22
1953,29,Alfons2357,White,Bf4,23
1954,29,Ukude,Black,Re8,24
1955,29,Alfons2357,White,Nc3,25
1956,29,Ukude,Black,Qb6,26
1957,29,Alfons2357,White,Rab1,27
1958,29,Ukude,Black,Bc5,28
1959,29,Alfons2357,White,Bxf7+,29
1960,29,Ukude,Black,Kxf7,30
1961,29,Alfons2357,White,Rxd7+,31
1962,29,Ukude,Black,Nxd7,32
1963,29,Alfons2357,White,Qf5+,33
1964,29,Ukude,Black,Nf6,34
1965,29,Alfons2357,White,Kh2,35
1966,29,Ukude,Black,Bxf2,36
1967,29,Alfons2357,White,b3,37
1968,29,Ukude,Black,Re1,38
1969,29,Alfons2357,White,Na4,39
1970,29,Ukude,Black,Qd4,40
1971,29,Alfons2357,White,c3,41
1972,29,Ukude,Black,Bg1+,42
1973,29,Alfons2357,White,Kg3,43
1974,29,Ukude,Black,Qf2#,44
1975,30,Alfons2357,White,e4,1
1976,30,gitzanity,Black,e5,2
1977,30,Alfons2357,White,Nf3,3
1978,30,gitzanity,Black,Nc6,4
1979,30,Alfons2357,White,Bc4,5
1980,30,gitzanity,Black,Na5,6
1981,30,Alfons2357,White,Bb5,7
1982,30,gitzanity,Black,c6,8
1983,30,Alfons2357,White,Ba4,9
1984,30,gitzanity,Black,b5,10
1985,30,Alfons2357,White,Bb3,11
1986,30,gitzanity,Black,Nxb3,12
1987,30,Alfons2357,White,axb3,13
1988,30,gitzanity,Black,d6,14
1989,30,Alfons2357,White,b4,15
1990,30,gitzanity,Black,Bg4,16
1991,30,Alfons2357,White,h3,17
1992,30,gitzanity,Black,Bxf3,18
1993,30,Alfons2357,White,Qxf3,19
1994,30,gitzanity,Black,Nf6,20
1995,30,Alfons2357,White,c3,21
1996,30,gitzanity,Black,d5,22
1997,30,Alfons2357,White,d3,23
1998,30,gitzanity,Black,d4,24
1999,30,Alfons2357,White,O-O,25
2000,30,gitzanity,Black,dxc3,26
2001,30,Alfons2357,White,bxc3,27
2002,30,gitzanity,Black,Be7,28
2003,30,Alfons2357,White,Ra6,29
2004,30,gitzanity,Black,Qc8,30
2005,30,Alfons2357,White,d4,31
2006,30,gitzanity,Black,Qxa6,32
2007,30,Alfons2357,White,dxe5,33
2008,30,gitzanity,Black,Nd7,34
2009,30,Alfons2357,White,Na3,35
2010,30,gitzanity,Black,O-O,36
2011,30,Alfons2357,White,c4,37
2012,30,gitzanity,Black,Nxe5,38
2013,30,Alfons2357,White,Qg3,39
2014,30,gitzanity,Black,Nxc4,40
2015,30,Alfons2357,White,Bh6,41
2016,30,gitzanity,Black,Bf6,42
2017,30,Alfons2357,White,Re1,43
2018,30,gitzanity,Black,Be5,44
2019,30,Alfons2357,White,Qg5,45
2020,30,gitzanity,Black,Rfe8,46
2021,30,Alfons2357,White,f4,47
2022,30,gitzanity,Black,Re6,48
2023,30,Alfons2357,White,fxe5,49
2024,30,gitzanity,Black,Rxh6,50
2025,30,Alfons2357,White,Rd1,51
2026,30,gitzanity,Black,Qb6+,52
2027,30,Alfons2357,White,Rd4,53
2028,30,gitzanity,Black,Qxd4+,54
2029,30,Alfons2357,White,Kh2,55
2030,30,gitzanity,Black,Qxe5+,56
2031,30,Alfons2357,White,Qxe5,57
2032,30,gitzanity,Black,Nxe5,58
2033,31,Alfons2357,White,e4,1
2034,31,k9infinity,Black,e5,2
2035,31,Alfons2357,White,Nf3,3
2036,31,k9infinity,Black,Nc6,4
2037,31,Alfons2357,White,Bc4,5
2038,31,k9infinity,Black,d6,6
2039,31,Alfons2357,White,d4,7
2040,31,k9infinity,Black,g6,8
2041,31,Alfons2357,White,dxe5,9
2042,31,k9infinity,Black,dxe5,10
2043,31,Alfons2357,White,O-O,11
2044,31,k9infinity,Black,Qxd1,12
2045,31,Alfons2357,White,Rxd1,13
2046,31,k9infinity,Black,Nf6,14
2047,31,Alfons2357,White,Bg5,15
2048,31,k9infinity,Black,Bg7,16
2049,31,Alfons2357,White,Bxf6,17
2050,31,k9infinity,Black,Bxf6,18
2051,31,Alfons2357,White,c3,19
2052,31,k9infinity,Black,Bg4,20
2053,31,Alfons2357,White,Rd3,21
2054,31,k9infinity,Black,Bxf3,22
2055,31,Alfons2357,White,Rxf3,23
2056,31,k9infinity,Black,O-O-O,24
2057,31,Alfons2357,White,Na3,25
2058,31,k9infinity,Black,a6,26
2059,31,Alfons2357,White,Rxf6,27
2060,31,k9infinity,Black,Ne7,28
2061,31,Alfons2357,White,Rxf7,29
2062,31,k9infinity,Black,Nc6,30
2063,31,Alfons2357,White,Be6+,31
2064,31,k9infinity,Black,Kb8,32
2065,31,Alfons2357,White,h3,33
2066,31,k9infinity,Black,h5,34
2067,31,Alfons2357,White,Nc4,35
2068,31,k9infinity,Black,Rhe8,36
2069,31,Alfons2357,White,Bd7,37
2070,31,k9infinity,Black,Re7,38
2071,31,Alfons2357,White,Nxe5,39
2072,31,k9infinity,Black,Rxe5,40
2073,31,Alfons2357,White,Bxc6,41
2074,31,k9infinity,Black,bxc6,42
2075,31,Alfons2357,White,f4,43
2076,31,k9infinity,Black,Rxe4,44
2077,31,Alfons2357,White,Rf1,45
2078,31,k9infinity,Black,Ra4,46
2079,31,Alfons2357,White,a3,47
2080,31,k9infinity,Black,Re4,48
2081,31,Alfons2357,White,f5,49
2082,31,k9infinity,Black,Kb7,50
2083,31,Alfons2357,White,fxg6,51
2084,31,k9infinity,Black,Ree8,52
2085,31,Alfons2357,White,g7,53
2086,31,k9infinity,Black,Rg8,54
2087,31,Alfons2357,White,Rf8,55
2088,31,k9infinity,Black,Rgxf8,56
2089,31,Alfons2357,White,Rxf8,57
2090,31,k9infinity,Black,Rd7,58
2091,31,Alfons2357,White,g8=Q,59
2092,31,k9infinity,Black,Rd1+,60
2093,31,Alfons2357,White,Kh2,61
2094,31,k9infinity,Black,Rd2,62
2095,31,Alfons2357,White,Qb3+,63
2096,31,k9infinity,Black,Ka7,64
2097,31,Alfons2357,White,Qb8#,65
2098,32,Alfons2357,White,e4,1
2099,32,LeviathanOD,Black,e5,2
2100,32,Alfons2357,White,Nf3,3
2101,32,LeviathanOD,Black,Nc6,4
2102,32,Alfons2357,White,Bc4,5
2103,32,LeviathanOD,Black,Bc5,6
2104,32,Alfons2357,White,O-O,7
2105,32,LeviathanOD,Black,d6,8
2106,32,Alfons2357,White,c3,9
2107,32,LeviathanOD,Black,Bg4,10
2108,32,Alfons2357,White,d3,11
2109,32,LeviathanOD,Black,Nf6,12
2110,32,Alfons2357,White,Nbd2,13
2111,32,LeviathanOD,Black,O-O,14
2112,32,Alfons2357,White,Qa4,15
2113,32,LeviathanOD,Black,a6,16
2114,32,Alfons2357,White,Nh4,17
2115,32,LeviathanOD,Black,b5,18
2116,32,Alfons2357,White,Bxb5,19
2117,32,LeviathanOD,Black,axb5,20
2118,32,Alfons2357,White,Qxb5,21
2119,32,LeviathanOD,Black,Bd7,22
2120,32,Alfons2357,White,Qb3,23
2121,32,LeviathanOD,Black,Na5,24
2122,32,Alfons2357,White,Qd1,25
2123,32,LeviathanOD,Black,Nxe4,26
2124,32,Alfons2357,White,Nxe4,27
2125,32,LeviathanOD,Black,Qxh4,28
2126,32,Alfons2357,White,Bg5,29
2127,32,LeviathanOD,Black,Qg4,30
2128,32,Alfons2357,White,Re1,31
2129,32,LeviathanOD,Black,Qxd1,32
2130,32,Alfons2357,White,Raxd1,33
2131,32,LeviathanOD,Black,h6,34
2132,32,Alfons2357,White,Be3,35
2133,32,LeviathanOD,Black,Bxe3,36
2134,32,Alfons2357,White,Rxe3,37
2135,32,LeviathanOD,Black,Rab8,38
2136,32,Alfons2357,White,b4,39
2137,32,LeviathanOD,Black,Nc6,40
2138,32,Alfons2357,White,Rg3,41
2139,32,LeviathanOD,Black,Kh8,42
2140,32,Alfons2357,White,d4,43
2141,32,LeviathanOD,Black,exd4,44
2142,32,Alfons2357,White,a3,45
2143,32,LeviathanOD,Black,dxc3,46
2144,32,Alfons2357,White,Rxc3,47
2145,32,LeviathanOD,Black,Rfe8,48
2146,32,Alfons2357,White,Nd2,49
2147,32,LeviathanOD,Black,Ra8,50
2148,32,Alfons2357,White,Ra1,51
2149,32,LeviathanOD,Black,Nd4,52
2150,32,Alfons2357,White,Kf1,53
2151,32,LeviathanOD,Black,Bb5+,54
2152,32,Alfons2357,White,Nc4,55
2153,32,LeviathanOD,Black,Nb3,56
2154,32,Alfons2357,White,Ra2,57
2155,32,LeviathanOD,Black,d5,58
2156,32,Alfons2357,White,Rxb3,59
2157,32,LeviathanOD,Black,Bxc4+,60
2158,32,Alfons2357,White,Kg1,61
2159,32,LeviathanOD,Black,Re1#,62
2160,33,Alfons2357,White,e4,1
2161,33,Mr_V1983,Black,e5,2
2162,33,Alfons2357,White,Nf3,3
2163,33,Mr_V1983,Black,Nc6,4
2164,33,Alfons2357,White,Bc4,5
2165,33,Mr_V1983,Black,Nf6,6
2166,33,Alfons2357,White,d3,7
2167,33,Mr_V1983,Black,d5,8
2168,33,Alfons2357,White,exd5,9
2169,33,Mr_V1983,Black,Nxd5,10
2170,33,Alfons2357,White,Nxe5,11
2171,33,Mr_V1983,Black,Nxe5,12
2172,33,Alfons2357,White,Bxd5,13
2173,33,Mr_V1983,Black,Qxd5,14
2174,33,Alfons2357,White,d4,15
2175,33,Mr_V1983,Black,Qe4+,16
2176,33,Alfons2357,White,Kf1,17
2177,33,Mr_V1983,Black,Ng6,18
2178,33,Alfons2357,White,Nd2,19
2179,33,Mr_V1983,Black,Qd5,20
2180,33,Alfons2357,White,Nf3,21
2181,33,Mr_V1983,Black,Bd6,22
2182,33,Alfons2357,White,g3,23
2183,33,Mr_V1983,Black,Bh3+,24
2184,33,Alfons2357,White,Ke2,25
2185,33,Mr_V1983,Black,Bg4,26
2186,33,Alfons2357,White,Qe1,27
2187,33,Mr_V1983,Black,O-O,28
2188,33,Alfons2357,White,Be3,29
2189,33,Mr_V1983,Black,Bxf3+,30
2190,33,Alfons2357,White,Kd2,31
2191,33,Mr_V1983,Black,Bxh1,32
2192,33,Alfons2357,White,Qe2,33
2193,33,Mr_V1983,Black,Bf3,34
2194,33,Alfons2357,White,Qe1,35
2195,33,Mr_V1983,Black,Rfe8,36
2196,34,Alfons2357,White,e4,1
2197,34,Sahid10,Black,e5,2
2198,34,Alfons2357,White,Nf3,3
2199,34,Sahid10,Black,Nc6,4
2200,34,Alfons2357,White,Bc4,5
2201,34,Sahid10,Black,h6,6
2202,34,Alfons2357,White,d4,7
2203,34,Sahid10,Black,d6,8
2204,34,Alfons2357,White,O-O,9
2205,34,Sahid10,Black,Nf6,10
2206,34,Alfons2357,White,dxe5,11
2207,34,Sahid10,Black,dxe5,12
2208,34,Alfons2357,White,Nc3,13
2209,34,Sahid10,Black,Qxd1,14
2210,34,Alfons2357,White,Rxd1,15
2211,34,Sahid10,Black,Be7,16
2212,34,Alfons2357,White,Nd5,17
2213,34,Sahid10,Black,Nxd5,18
2214,34,Alfons2357,White,exd5,19
2215,34,Sahid10,Black,Na5,20
2216,34,Alfons2357,White,Nxe5,21
2217,34,Sahid10,Black,Nxc4,22
2218,34,Alfons2357,White,Nxc4,23
2219,34,Sahid10,Black,O-O,24
2220,34,Alfons2357,White,d6,25
2221,34,Sahid10,Black,cxd6,26
2222,34,Alfons2357,White,Nxd6,27
2223,34,Sahid10,Black,Bxd6,28
2224,34,Alfons2357,White,Rxd6,29
2225,34,Sahid10,Black,Be6,30
2226,34,Alfons2357,White,h4,31
2227,34,Sahid10,Black,Rfd8,32
2228,34,Alfons2357,White,Bf4,33
2229,34,Sahid10,Black,Rxd6,34
2230,34,Alfons2357,White,Bxd6,35
2231,34,Sahid10,Black,Rd8,36
2232,34,Alfons2357,White,Bc7,37
2233,34,Sahid10,Black,Rd2,38
2234,34,Alfons2357,White,Rc1,39
2235,34,Sahid10,Black,Bxa2,40
2236,34,Alfons2357,White,b3,41
2237,34,Sahid10,Black,a6,42
2238,34,Alfons2357,White,Bf4,43
2239,34,Sahid10,Black,Re2,44
2240,34,Alfons2357,White,Kf1,45
2241,34,Sahid10,Black,Re4,46
