"X";"game";"player";"color";"move";"turn";"date"
72734;974;"Delchev, Aleksander";"White";"Nc3";9;1989-10-07
72735;974;"Dekker, Teus";"Black";"e6";10;1989-10-08
72768;975;"Vysochin, Spartak";"White";"e4";1;1989-10-09
72769;975;"Sergeev, V";"Black";"c6";2;1989-10-10
72770;975;"Vysochin, Spartak";"White";"d4";3;1989-10-11
72771;975;"Sergeev, V";"Black";"d5";4;1989-10-12
72772;975;"Vysochin, Spartak";"White";"exd5";5;1989-10-13
72773;975;"Sergeev, V";"Black";"cxd5";6;1989-10-14
72774;975;"Vysochin, Spartak";"White";"c4";7;1989-10-15
72775;975;"Sergeev, V";"Black";"Nf6";8;1989-10-16
72776;975;"Vysochin, Spartak";"White";"Nc3";9;1989-10-17
72777;975;"Sergeev, V";"Black";"e6";10;1989-10-18
72903;976;"Skytte, Rasmus";"White";"e4";1;1989-10-19
72904;976;"Malakhatko, Vadim";"Black";"c6";2;1989-10-20
72905;976;"Skytte, Rasmus";"White";"c4";3;1989-10-21
72906;976;"Malakhatko, Vadim";"Black";"d5";4;1989-10-22
72907;976;"Skytte, Rasmus";"White";"cxd5";5;1989-10-23
72908;976;"Malakhatko, Vadim";"Black";"cxd5";6;1989-10-24
72909;976;"Skytte, Rasmus";"White";"exd5";7;1989-10-25
72910;976;"Malakhatko, Vadim";"Black";"Nf6";8;1989-10-26
72911;976;"Skytte, Rasmus";"White";"Nc3";9;1989-10-27
72912;976;"Malakhatko, Vadim";"Black";"Nxd5";10;1989-10-28
72950;977;"Sveshnikov, Evgeny E";"White";"e4";1;1989-10-29
72951;977;"Malakhov, Vladimir";"Black";"c6";2;1989-10-30
72952;977;"Sveshnikov, Evgeny E";"White";"d4";3;1989-10-31
72953;977;"Malakhov, Vladimir";"Black";"d5";4;1989-11-01
72954;977;"Sveshnikov, Evgeny E";"White";"exd5";5;1989-11-02
72955;977;"Malakhov, Vladimir";"Black";"cxd5";6;1989-11-03
72956;977;"Sveshnikov, Evgeny E";"White";"c4";7;1989-11-04
72957;977;"Malakhov, Vladimir";"Black";"Nf6";8;1989-11-05
72958;977;"Sveshnikov, Evgeny E";"White";"Nc3";9;1989-11-06
72959;977;"Malakhov, Vladimir";"Black";"e6";10;1989-11-07
73016;978;"Korneev, Oleg";"White";"e4";1;1989-11-08
73017;978;"Olsen, Peter Erik";"Black";"c6";2;1989-11-09
73018;978;"Korneev, Oleg";"White";"c4";3;1989-11-10
73019;978;"Olsen, Peter Erik";"Black";"d5";4;1989-11-11
73020;978;"Korneev, Oleg";"White";"exd5";5;1989-11-12
73021;978;"Olsen, Peter Erik";"Black";"cxd5";6;1989-11-13
73022;978;"Korneev, Oleg";"White";"cxd5";7;1989-11-14
73023;978;"Olsen, Peter Erik";"Black";"Nf6";8;1989-11-15
73024;978;"Korneev, Oleg";"White";"Nc3";9;1989-11-16
73025;978;"Olsen, Peter Erik";"Black";"Nxd5";10;1989-11-17
73093;979;"Pilgaard, Kim";"White";"e4";1;1989-11-18
73094;979;"Hauchard, Arnaud";"Black";"c6";2;1989-11-19
73095;979;"Pilgaard, Kim";"White";"d4";3;1989-11-20
73096;979;"Hauchard, Arnaud";"Black";"d5";4;1989-11-21
73097;979;"Pilgaard, Kim";"White";"exd5";5;1989-11-22
73098;979;"Hauchard, Arnaud";"Black";"cxd5";6;1989-11-23
73099;979;"Pilgaard, Kim";"White";"c4";7;1989-11-24
73100;979;"Hauchard, Arnaud";"Black";"Nf6";8;1989-11-25
73101;979;"Pilgaard, Kim";"White";"Nc3";9;1989-11-26
73102;979;"Hauchard, Arnaud";"Black";"Nc6";10;1989-11-27
73144;980;"Zubarev, Alexander UKR";"White";"e4";1;1989-11-28
73145;980;"Martyn, Rafe";"Black";"c6";2;1989-11-29
73146;980;"Zubarev, Alexander UKR";"White";"c4";3;1989-11-30
73147;980;"Martyn, Rafe";"Black";"d5";4;1989-12-01
73148;980;"Zubarev, Alexander UKR";"White";"exd5";5;1989-12-02
73149;980;"Martyn, Rafe";"Black";"Nf6";6;1989-12-03
73150;980;"Zubarev, Alexander UKR";"White";"d4";7;1989-12-04
73151;980;"Martyn, Rafe";"Black";"cxd5";8;1989-12-05
73152;980;"Zubarev, Alexander UKR";"White";"Nc3";9;1989-12-06
73153;980;"Martyn, Rafe";"Black";"g6";10;1989-12-07
73226;981;"Jaracz, Pawel";"White";"e4";1;1989-12-08
73227;981;"Bagheri, Amir";"Black";"c6";2;1989-12-09
73228;981;"Jaracz, Pawel";"White";"c4";3;1989-12-10
73229;981;"Bagheri, Amir";"Black";"d5";4;1989-12-11
73230;981;"Jaracz, Pawel";"White";"exd5";5;1989-12-12
73231;981;"Bagheri, Amir";"Black";"cxd5";6;1989-12-13
73232;981;"Jaracz, Pawel";"White";"cxd5";7;1989-12-14
73233;981;"Bagheri, Amir";"Black";"Nf6";8;1989-12-15
73234;981;"Jaracz, Pawel";"White";"Nc3";9;1989-12-16
73235;981;"Bagheri, Amir";"Black";"Nxd5";10;1989-12-17
73357;982;"Sprenger, Jan Michael";"White";"e4";1;1989-12-18
73358;982;"Hauchard, Arnaud";"Black";"c6";2;1989-12-19
73359;982;"Sprenger, Jan Michael";"White";"d4";3;1989-12-20
73360;982;"Hauchard, Arnaud";"Black";"d5";4;1989-12-21
73361;982;"Sprenger, Jan Michael";"White";"exd5";5;1989-12-22
73362;982;"Hauchard, Arnaud";"Black";"cxd5";6;1989-12-23
73363;982;"Sprenger, Jan Michael";"White";"c4";7;1989-12-24
73364;982;"Hauchard, Arnaud";"Black";"Nf6";8;1989-12-25
73365;982;"Sprenger, Jan Michael";"White";"Nc3";9;1989-12-26
73366;982;"Hauchard, Arnaud";"Black";"Nc6";10;1989-12-27
73516;984;"Kunte, Abhijit";"White";"e4";1;1989-12-28
73517;984;"Saleh, Nabil";"Black";"c6";2;1989-12-29
73518;984;"Kunte, Abhijit";"White";"d4";3;1989-12-30
73519;984;"Saleh, Nabil";"Black";"d5";4;1989-12-31
73520;984;"Kunte, Abhijit";"White";"exd5";5;1990-01-01
73521;984;"Saleh, Nabil";"Black";"cxd5";6;1990-01-02
73522;984;"Kunte, Abhijit";"White";"c4";7;1990-01-03
73523;984;"Saleh, Nabil";"Black";"Nf6";8;1990-01-04
73524;984;"Kunte, Abhijit";"White";"Nc3";9;1990-01-05
73525;984;"Saleh, Nabil";"Black";"e6";10;1990-01-06
73560;985;"Iuldachev, Saidali";"White";"e4";1;1990-01-07
73561;985;"Sundararajan, Kidambi";"Black";"c6";2;1990-01-08
73562;985;"Iuldachev, Saidali";"White";"c4";3;1990-01-09
73563;985;"Sundararajan, Kidambi";"Black";"d5";4;1990-01-10
73564;985;"Iuldachev, Saidali";"White";"exd5";5;1990-01-11
73565;985;"Sundararajan, Kidambi";"Black";"cxd5";6;1990-01-12
73566;985;"Iuldachev, Saidali";"White";"cxd5";7;1990-01-13
73567;985;"Sundararajan, Kidambi";"Black";"Nf6";8;1990-01-14
73568;985;"Iuldachev, Saidali";"White";"Nc3";9;1990-01-15
73569;985;"Sundararajan, Kidambi";"Black";"Nxd5";10;1990-01-16
73718;987;"Campora, Daniel H";"White";"e4";1;1990-01-17
73719;987;"Labib, Ibrahim Hasan";"Black";"c6";2;1990-01-18
73720;987;"Campora, Daniel H";"White";"d4";3;1990-01-19
73721;987;"Labib, Ibrahim Hasan";"Black";"d5";4;1990-01-20
73722;987;"Campora, Daniel H";"White";"exd5";5;1990-01-21
73723;987;"Labib, Ibrahim Hasan";"Black";"cxd5";6;1990-01-22
73724;987;"Campora, Daniel H";"White";"Bd3";7;1990-01-23
73725;987;"Labib, Ibrahim Hasan";"Black";"Nc6";8;1990-01-24
73726;987;"Campora, Daniel H";"White";"c3";9;1990-01-25
73727;987;"Labib, Ibrahim Hasan";"Black";"Qc7";10;1990-01-26
73794;988;"Kristjansson, Stefan";"White";"e4";1;1990-01-27
73795;988;"Thoroddsen, Karl";"Black";"c6";2;1990-01-28
73796;988;"Kristjansson, Stefan";"White";"d4";3;1990-01-29
73797;988;"Thoroddsen, Karl";"Black";"d5";4;1990-01-30
73798;988;"Kristjansson, Stefan";"White";"exd5";5;1990-01-31
73799;988;"Thoroddsen, Karl";"Black";"cxd5";6;1990-02-01
73800;988;"Kristjansson, Stefan";"White";"c4";7;1990-02-02
73801;988;"Thoroddsen, Karl";"Black";"e6";8;1990-02-03
73802;988;"Kristjansson, Stefan";"White";"Nc3";9;1990-02-04
73803;988;"Thoroddsen, Karl";"Black";"Nf6";10;1990-02-05
73848;989;"Kristjansson, Stefan";"White";"e4";1;1990-02-06
73849;989;"Danielsen, Henrik";"Black";"c6";2;1990-02-07
73850;989;"Kristjansson, Stefan";"White";"d4";3;1990-02-08
73851;989;"Danielsen, Henrik";"Black";"d5";4;1990-02-09
73852;989;"Kristjansson, Stefan";"White";"exd5";5;1990-02-10
73853;989;"Danielsen, Henrik";"Black";"cxd5";6;1990-02-11
73854;989;"Kristjansson, Stefan";"White";"c4";7;1990-02-12
73855;989;"Danielsen, Henrik";"Black";"Nf6";8;1990-02-13
73856;989;"Kristjansson, Stefan";"White";"Nc3";9;1990-02-14
73857;989;"Danielsen, Henrik";"Black";"e6";10;1990-02-15
73899;990;"Heidrich, Manfred";"White";"e4";1;1990-02-16
73900;990;"Brendel, Oliver";"Black";"c5";2;1990-02-17
73901;990;"Heidrich, Manfred";"White";"c3";3;1990-02-18
73902;990;"Brendel, Oliver";"Black";"g6";4;1990-02-19
73903;990;"Heidrich, Manfred";"White";"d4";5;1990-02-20
73904;990;"Brendel, Oliver";"Black";"cxd4";6;1990-02-21
73905;990;"Heidrich, Manfred";"White";"cxd4";7;1990-02-22
73906;990;"Brendel, Oliver";"Black";"d5";8;1990-02-23
73907;990;"Heidrich, Manfred";"White";"exd5";9;1990-02-24
73908;990;"Brendel, Oliver";"Black";"Nf6";10;1990-02-25
74009;991;"Wahls, Matthias";"White";"e4";1;1990-02-26
74010;991;"Doettling, Fabian";"Black";"c6";2;1990-02-27
74011;991;"Wahls, Matthias";"White";"c4";3;1990-02-28
74012;991;"Doettling, Fabian";"Black";"d5";4;1990-03-01
74013;991;"Wahls, Matthias";"White";"exd5";5;1990-03-02
74014;991;"Doettling, Fabian";"Black";"cxd5";6;1990-03-03
74015;991;"Wahls, Matthias";"White";"cxd5";7;1990-03-04
74016;991;"Doettling, Fabian";"Black";"Nf6";8;1990-03-05
74017;991;"Wahls, Matthias";"White";"Nc3";9;1990-03-06
74018;991;"Doettling, Fabian";"Black";"Nxd5";10;1990-03-07
74115;992;"Morozevich, Alexander";"White";"e4";1;1990-03-08
74116;992;"Anand, Viswanathan";"Black";"c6";2;1990-03-09
74117;992;"Morozevich, Alexander";"White";"d4";3;1990-03-10
74118;992;"Anand, Viswanathan";"Black";"d5";4;1990-03-11
74119;992;"Morozevich, Alexander";"White";"exd5";5;1990-03-12
74120;992;"Anand, Viswanathan";"Black";"cxd5";6;1990-03-13
74121;992;"Morozevich, Alexander";"White";"Bf4";7;1990-03-14
74122;992;"Anand, Viswanathan";"Black";"Nc6";8;1990-03-15
74123;992;"Morozevich, Alexander";"White";"c3";9;1990-03-16
74124;992;"Anand, Viswanathan";"Black";"Bf5";10;1990-03-17
74184;993;"Yudin, Sergei";"White";"e4";1;1990-03-18
74185;993;"Iljin, Artem";"Black";"c6";2;1990-03-19
74186;993;"Yudin, Sergei";"White";"d4";3;1990-03-20
74187;993;"Iljin, Artem";"Black";"d5";4;1990-03-21
74188;993;"Yudin, Sergei";"White";"exd5";5;1990-03-22
74189;993;"Iljin, Artem";"Black";"cxd5";6;1990-03-23
74190;993;"Yudin, Sergei";"White";"c4";7;1990-03-24
74191;993;"Iljin, Artem";"Black";"Nf6";8;1990-03-25
74192;993;"Yudin, Sergei";"White";"Nc3";9;1990-03-26
74193;993;"Iljin, Artem";"Black";"e6";10;1990-03-27
74409;995;"Vajda, Al";"White";"e4";1;1990-03-28
74410;995;"Vajda, Levente";"Black";"c6";2;1990-03-29
74411;995;"Vajda, Al";"White";"d4";3;1990-03-30
74412;995;"Vajda, Levente";"Black";"d5";4;1990-03-31
74413;995;"Vajda, Al";"White";"exd5";5;1990-04-01
74414;995;"Vajda, Levente";"Black";"cxd5";6;1990-04-02
74415;995;"Vajda, Al";"White";"Bd3";7;1990-04-03
74416;995;"Vajda, Levente";"Black";"Nc6";8;1990-04-04
74417;995;"Vajda, Al";"White";"c3";9;1990-04-05
74418;995;"Vajda, Levente";"Black";"Nf6";10;1990-04-06
74558;998;"Moldovan, Daniel";"White";"e4";1;1990-04-07
74559;998;"Svetushkin, Dmitry";"Black";"c6";2;1990-04-08
74560;998;"Moldovan, Daniel";"White";"d4";3;1990-04-09
74561;998;"Svetushkin, Dmitry";"Black";"d5";4;1990-04-10
74562;998;"Moldovan, Daniel";"White";"exd5";5;1990-04-11
74563;998;"Svetushkin, Dmitry";"Black";"cxd5";6;1990-04-12
74564;998;"Moldovan, Daniel";"White";"Bd3";7;1990-04-13
74565;998;"Svetushkin, Dmitry";"Black";"Nc6";8;1990-04-14
74566;998;"Moldovan, Daniel";"White";"c3";9;1990-04-15
74567;998;"Svetushkin, Dmitry";"Black";"Qc7";10;1990-04-16
74637;999;"Moldovan, Daniel";"White";"e4";1;1990-04-17
74638;999;"Mateuta, Gabriel";"Black";"c6";2;1990-04-18
74639;999;"Moldovan, Daniel";"White";"c4";3;1990-04-19
74640;999;"Mateuta, Gabriel";"Black";"d5";4;1990-04-20
74641;999;"Moldovan, Daniel";"White";"exd5";5;1990-04-21
74642;999;"Mateuta, Gabriel";"Black";"Nf6";6;1990-04-22
74643;999;"Moldovan, Daniel";"White";"Nc3";7;1990-04-23
74644;999;"Mateuta, Gabriel";"Black";"cxd5";8;1990-04-24
74645;999;"Moldovan, Daniel";"White";"cxd5";9;1990-04-25
74646;999;"Mateuta, Gabriel";"Black";"Nxd5";10;1990-04-26
74666;1000;"Parligras, Mircea";"White";"e4";1;1990-04-27
74667;1000;"Lupulescu, Constantin";"Black";"c6";2;1990-04-28
74668;1000;"Parligras, Mircea";"White";"d4";3;1990-04-29
74669;1000;"Lupulescu, Constantin";"Black";"d5";4;1990-04-30
74670;1000;"Parligras, Mircea";"White";"exd5";5;1990-05-01
74671;1000;"Lupulescu, Constantin";"Black";"cxd5";6;1990-05-02
74672;1000;"Parligras, Mircea";"White";"Bd3";7;1990-05-03
74673;1000;"Lupulescu, Constantin";"Black";"Nc6";8;1990-05-04
74674;1000;"Parligras, Mircea";"White";"c3";9;1990-05-05
74675;1000;"Lupulescu, Constantin";"Black";"Nf6";10;1990-05-06
74685;1001;"Meister, Yakov";"White";"e4";1;1990-05-07
74686;1001;"Khalifman, Alexander V";"Black";"c6";2;1990-05-08
74687;1001;"Meister, Yakov";"White";"d4";3;1990-05-09
74688;1001;"Khalifman, Alexander V";"Black";"d5";4;1990-05-10
74689;1001;"Meister, Yakov";"White";"exd5";5;1990-05-11
74690;1001;"Khalifman, Alexander V";"Black";"cxd5";6;1990-05-12
74691;1001;"Meister, Yakov";"White";"Bd3";7;1990-05-13
74692;1001;"Khalifman, Alexander V";"Black";"Nc6";8;1990-05-14
74693;1001;"Meister, Yakov";"White";"c3";9;1990-05-15
74694;1001;"Khalifman, Alexander V";"Black";"Nf6";10;1990-05-16
74822;1002;"Aronian, Levon";"White";"e4";1;1990-05-17
74823;1002;"Soppe, Guillermo G";"Black";"c6";2;1990-05-18
74824;1002;"Aronian, Levon";"White";"c4";3;1990-05-19
74825;1002;"Soppe, Guillermo G";"Black";"d5";4;1990-05-20
74826;1002;"Aronian, Levon";"White";"exd5";5;1990-05-21
74827;1002;"Soppe, Guillermo G";"Black";"cxd5";6;1990-05-22
74828;1002;"Aronian, Levon";"White";"cxd5";7;1990-05-23
74829;1002;"Soppe, Guillermo G";"Black";"Nf6";8;1990-05-24
74830;1002;"Aronian, Levon";"White";"Nc3";9;1990-05-25
74831;1002;"Soppe, Guillermo G";"Black";"Nxd5";10;1990-05-26
74961;1004;"Rogulj, Branko";"White";"e4";1;1990-05-27
74962;1004;"Weiss, Christian";"Black";"c6";2;1990-05-28
74963;1004;"Rogulj, Branko";"White";"d4";3;1990-05-29
74964;1004;"Weiss, Christian";"Black";"d5";4;1990-05-30
74965;1004;"Rogulj, Branko";"White";"exd5";5;1990-05-31
74966;1004;"Weiss, Christian";"Black";"cxd5";6;1990-06-01
74967;1004;"Rogulj, Branko";"White";"c4";7;1990-06-02
74968;1004;"Weiss, Christian";"Black";"Nf6";8;1990-06-03
74969;1004;"Rogulj, Branko";"White";"Nc3";9;1990-06-04
74970;1004;"Weiss, Christian";"Black";"e6";10;1990-06-05
75041;1005;"Djurhuus, Rune";"White";"e4";1;1990-06-06
75042;1005;"Hermansson, Emil";"Black";"c6";2;1990-06-07
75043;1005;"Djurhuus, Rune";"White";"d4";3;1990-06-08
75044;1005;"Hermansson, Emil";"Black";"d5";4;1990-06-09
75045;1005;"Djurhuus, Rune";"White";"exd5";5;1990-06-10
75046;1005;"Hermansson, Emil";"Black";"cxd5";6;1990-06-11
75047;1005;"Djurhuus, Rune";"White";"c4";7;1990-06-12
75048;1005;"Hermansson, Emil";"Black";"Nf6";8;1990-06-13
75049;1005;"Djurhuus, Rune";"White";"Nc3";9;1990-06-14
75050;1005;"Hermansson, Emil";"Black";"e6";10;1990-06-15
75154;1006;"Agrest, Evgenij";"White";"e4";1;1990-06-16
75155;1006;"Palo, Davor";"Black";"c6";2;1990-06-17
75156;1006;"Agrest, Evgenij";"White";"c4";3;1990-06-18
75157;1006;"Palo, Davor";"Black";"d5";4;1990-06-19
75158;1006;"Agrest, Evgenij";"White";"exd5";5;1990-06-20
75159;1006;"Palo, Davor";"Black";"cxd5";6;1990-06-21
75160;1006;"Agrest, Evgenij";"White";"cxd5";7;1990-06-22
75161;1006;"Palo, Davor";"Black";"Nf6";8;1990-06-23
75162;1006;"Agrest, Evgenij";"White";"Nc3";9;1990-06-24
75163;1006;"Palo, Davor";"Black";"Nxd5";10;1990-06-25
75225;1007;"Cicak, Slavko";"White";"e4";1;1990-06-26
75226;1007;"Larsson, Per";"Black";"c6";2;1990-06-27
75227;1007;"Cicak, Slavko";"White";"c4";3;1990-06-28
75228;1007;"Larsson, Per";"Black";"d5";4;1990-06-29
75229;1007;"Cicak, Slavko";"White";"cxd5";5;1990-06-30
75230;1007;"Larsson, Per";"Black";"cxd5";6;1990-07-01
75231;1007;"Cicak, Slavko";"White";"exd5";7;1990-07-02
75232;1007;"Larsson, Per";"Black";"Nf6";8;1990-07-03
75233;1007;"Cicak, Slavko";"White";"Qa4+";9;1990-07-04
75234;1007;"Larsson, Per";"Black";"Nbd7";10;1990-07-05
75286;1008;"Gdanski, Jacek";"White";"e4";1;1990-07-06
75287;1008;"Larsson, Per";"Black";"c6";2;1990-07-07
75288;1008;"Gdanski, Jacek";"White";"d4";3;1990-07-08
75289;1008;"Larsson, Per";"Black";"d5";4;1990-07-09
75290;1008;"Gdanski, Jacek";"White";"exd5";5;1990-07-10
75291;1008;"Larsson, Per";"Black";"cxd5";6;1990-07-11
75292;1008;"Gdanski, Jacek";"White";"c4";7;1990-07-12
75293;1008;"Larsson, Per";"Black";"Nf6";8;1990-07-13
75294;1008;"Gdanski, Jacek";"White";"Nc3";9;1990-07-14
75295;1008;"Larsson, Per";"Black";"e6";10;1990-07-15
75397;1009;"Degerman, Lars";"White";"e4";1;1990-07-16
75398;1009;"Akesson, Ralf";"Black";"c6";2;1990-07-17
75399;1009;"Degerman, Lars";"White";"d4";3;1990-07-18
75400;1009;"Akesson, Ralf";"Black";"d5";4;1990-07-19
75401;1009;"Degerman, Lars";"White";"exd5";5;1990-07-20
75402;1009;"Akesson, Ralf";"Black";"cxd5";6;1990-07-21
75403;1009;"Degerman, Lars";"White";"c4";7;1990-07-22
75404;1009;"Akesson, Ralf";"Black";"Nf6";8;1990-07-23
75405;1009;"Degerman, Lars";"White";"Nc3";9;1990-07-24
75406;1009;"Akesson, Ralf";"Black";"e6";10;1990-07-25
75586;1011;"Korneev, Oleg";"White";"e4";1;1990-07-26
75587;1011;"Graf, Christian";"Black";"c6";2;1990-07-27
75588;1011;"Korneev, Oleg";"White";"c4";3;1990-07-28
75589;1011;"Graf, Christian";"Black";"d5";4;1990-07-29
75590;1011;"Korneev, Oleg";"White";"exd5";5;1990-07-30
75591;1011;"Graf, Christian";"Black";"cxd5";6;1990-07-31
75592;1011;"Korneev, Oleg";"White";"cxd5";7;1990-08-01
75593;1011;"Graf, Christian";"Black";"Nf6";8;1990-08-02
75594;1011;"Korneev, Oleg";"White";"Nc3";9;1990-08-03
75595;1011;"Graf, Christian";"Black";"Nxd5";10;1990-08-04
75639;1012;"Sprenger, Jan Michael";"White";"e4";1;1990-08-05
75640;1012;"Dautov, Rustem";"Black";"c6";2;1990-08-06
75641;1012;"Sprenger, Jan Michael";"White";"d4";3;1990-08-07
75642;1012;"Dautov, Rustem";"Black";"d5";4;1990-08-08
75643;1012;"Sprenger, Jan Michael";"White";"exd5";5;1990-08-09
75644;1012;"Dautov, Rustem";"Black";"cxd5";6;1990-08-10
75645;1012;"Sprenger, Jan Michael";"White";"c4";7;1990-08-11
75646;1012;"Dautov, Rustem";"Black";"Nf6";8;1990-08-12
75647;1012;"Sprenger, Jan Michael";"White";"Nc3";9;1990-08-13
75648;1012;"Dautov, Rustem";"Black";"e6";10;1990-08-14
75692;1013;"Matulovic, Milan";"White";"e4";1;1990-08-15
75693;1013;"Ivanovic, Bozidar";"Black";"c6";2;1990-08-16
75694;1013;"Matulovic, Milan";"White";"d4";3;1990-08-17
75695;1013;"Ivanovic, Bozidar";"Black";"d5";4;1990-08-18
75696;1013;"Matulovic, Milan";"White";"exd5";5;1990-08-19
75697;1013;"Ivanovic, Bozidar";"Black";"cxd5";6;1990-08-20
75698;1013;"Matulovic, Milan";"White";"c4";7;1990-08-21
75699;1013;"Ivanovic, Bozidar";"Black";"Nf6";8;1990-08-22
75700;1013;"Matulovic, Milan";"White";"Nc3";9;1990-08-23
75701;1013;"Ivanovic, Bozidar";"Black";"Nc6";10;1990-08-24
75721;1014;"Rainfray, Arnaud";"White";"e4";1;1990-08-25
75722;1014;"Efimov, Igor";"Black";"c6";2;1990-08-26
75723;1014;"Rainfray, Arnaud";"White";"d4";3;1990-08-27
75724;1014;"Efimov, Igor";"Black";"d5";4;1990-08-28
75725;1014;"Rainfray, Arnaud";"White";"exd5";5;1990-08-29
75726;1014;"Efimov, Igor";"Black";"cxd5";6;1990-08-30
75727;1014;"Rainfray, Arnaud";"White";"c4";7;1990-08-31
75728;1014;"Efimov, Igor";"Black";"Nf6";8;1990-09-01
75729;1014;"Rainfray, Arnaud";"White";"Nc3";9;1990-09-02
75730;1014;"Efimov, Igor";"Black";"e6";10;1990-09-03
75773;1015;"Skripchenko-Lautier, Almira";"White";"e4";1;1990-09-04
75774;1015;"Theon, Pierre";"Black";"c6";2;1990-09-05
75775;1015;"Skripchenko-Lautier, Almira";"White";"c4";3;1990-09-06
75776;1015;"Theon, Pierre";"Black";"d5";4;1990-09-07
75777;1015;"Skripchenko-Lautier, Almira";"White";"exd5";5;1990-09-08
75778;1015;"Theon, Pierre";"Black";"Nf6";6;1990-09-09
75779;1015;"Skripchenko-Lautier, Almira";"White";"Nc3";7;1990-09-10
75780;1015;"Theon, Pierre";"Black";"cxd5";8;1990-09-11
75781;1015;"Skripchenko-Lautier, Almira";"White";"cxd5";9;1990-09-12
75782;1015;"Theon, Pierre";"Black";"Nxd5";10;1990-09-13
75865;1017;"Beikert, Guenther";"White";"e4";1;1990-09-14
75866;1017;"Godard, Maxence";"Black";"c6";2;1990-09-15
75867;1017;"Beikert, Guenther";"White";"d4";3;1990-09-16
75868;1017;"Godard, Maxence";"Black";"d5";4;1990-09-17
75869;1017;"Beikert, Guenther";"White";"exd5";5;1990-09-18
75870;1017;"Godard, Maxence";"Black";"cxd5";6;1990-09-19
75871;1017;"Beikert, Guenther";"White";"c3";7;1990-09-20
75872;1017;"Godard, Maxence";"Black";"Nf6";8;1990-09-21
75873;1017;"Beikert, Guenther";"White";"Bf4";9;1990-09-22
75874;1017;"Godard, Maxence";"Black";"Nc6";10;1990-09-23
76030;1018;"Hansen, Sune Berg";"White";"e4";1;1990-09-24
76031;1018;"Palo, Davor";"Black";"c6";2;1990-09-25
76032;1018;"Hansen, Sune Berg";"White";"d4";3;1990-09-26
76033;1018;"Palo, Davor";"Black";"d5";4;1990-09-27
76034;1018;"Hansen, Sune Berg";"White";"exd5";5;1990-09-28
76035;1018;"Palo, Davor";"Black";"cxd5";6;1990-09-29
76036;1018;"Hansen, Sune Berg";"White";"c4";7;1990-09-30
76037;1018;"Palo, Davor";"Black";"Nf6";8;1990-10-01
76038;1018;"Hansen, Sune Berg";"White";"Nc3";9;1990-10-02
76039;1018;"Palo, Davor";"Black";"e6";10;1990-10-03
76151;1019;"Shaw, John";"White";"e4";1;1990-10-04
76152;1019;"Olsen, Heini";"Black";"c6";2;1990-10-05
76153;1019;"Shaw, John";"White";"c4";3;1990-10-06
76154;1019;"Olsen, Heini";"Black";"d5";4;1990-10-07
76155;1019;"Shaw, John";"White";"cxd5";5;1990-10-08
76156;1019;"Olsen, Heini";"Black";"cxd5";6;1990-10-09
76157;1019;"Shaw, John";"White";"exd5";7;1990-10-10
76158;1019;"Olsen, Heini";"Black";"Nf6";8;1990-10-11
76159;1019;"Shaw, John";"White";"Nc3";9;1990-10-12
76160;1019;"Olsen, Heini";"Black";"Nxd5";10;1990-10-13
76218;1020;"Inkiov, Ventzislav V";"White";"e4";1;1990-10-14
76219;1020;"Bergez, Luc";"Black";"d5";2;1990-10-15
76220;1020;"Inkiov, Ventzislav V";"White";"exd5";3;1990-10-16
76221;1020;"Bergez, Luc";"Black";"Nf6";4;1990-10-17
76222;1020;"Inkiov, Ventzislav V";"White";"c4";5;1990-10-18
76223;1020;"Bergez, Luc";"Black";"c6";6;1990-10-19
76224;1020;"Inkiov, Ventzislav V";"White";"d4";7;1990-10-20
76225;1020;"Bergez, Luc";"Black";"cxd5";8;1990-10-21
76226;1020;"Inkiov, Ventzislav V";"White";"Nc3";9;1990-10-22
76227;1020;"Bergez, Luc";"Black";"Nc6";10;1990-10-23
76335;1021;"Chandler, Murray G";"White";"e4";1;1990-10-24
76336;1021;"Speelman, Jonathan S";"Black";"c6";2;1990-10-25
76337;1021;"Chandler, Murray G";"White";"c4";3;1990-10-26
76338;1021;"Speelman, Jonathan S";"Black";"d5";4;1990-10-27
76339;1021;"Chandler, Murray G";"White";"exd5";5;1990-10-28
76340;1021;"Speelman, Jonathan S";"Black";"cxd5";6;1990-10-29
76341;1021;"Chandler, Murray G";"White";"cxd5";7;1990-10-30
76342;1021;"Speelman, Jonathan S";"Black";"Nf6";8;1990-10-31
76343;1021;"Chandler, Murray G";"White";"Nc3";9;1990-11-01
76344;1021;"Speelman, Jonathan S";"Black";"Nxd5";10;1990-11-02
76520;1023;"Klimov, Sergey";"White";"e4";1;1990-11-03
76521;1023;"Shaposhnikov, Evgeny";"Black";"c6";2;1990-11-04
76522;1023;"Klimov, Sergey";"White";"d4";3;1990-11-05
76523;1023;"Shaposhnikov, Evgeny";"Black";"d5";4;1990-11-06
76524;1023;"Klimov, Sergey";"White";"exd5";5;1990-11-07
76525;1023;"Shaposhnikov, Evgeny";"Black";"cxd5";6;1990-11-08
