,game,player,color,move,turn
542,6,Spassky Boris V (FRA),White,Bb5,35
543,6,Fischer Robert J (USA),Black,Qxd2+,36
544,6,Spassky Boris V (FRA),White,Kxd2,37
545,6,Fischer Robert J (USA),Black,Bd7,38
546,6,Spassky Boris V (FRA),White,Bxc6,39
547,6,Fischer Robert J (USA),Black,Bxc6,40
548,6,Spassky Boris V (FRA),White,h4,41
549,6,Fischer Robert J (USA),Black,Ke7,42
550,6,Spassky Boris V (FRA),White,Be5,43
551,6,Fischer Robert J (USA),Black,f6,44
552,6,Spassky Boris V (FRA),White,Bd4,45
553,6,Fischer Robert J (USA),Black,g4,46
554,6,Spassky Boris V (FRA),White,Rc1,47
555,6,Fischer Robert J (USA),Black,Ke6,48
556,6,Spassky Boris V (FRA),White,Rb4,49
557,6,Fischer Robert J (USA),Black,h5,50
558,6,Spassky Boris V (FRA),White,Rc3,51
559,6,Fischer Robert J (USA),Black,Rhc8,52
560,6,Spassky Boris V (FRA),White,a4,53
561,6,Fischer Robert J (USA),Black,b6,54
562,6,Spassky Boris V (FRA),White,Kc2,55
563,6,Fischer Robert J (USA),Black,Be8,56
564,6,Spassky Boris V (FRA),White,Kb2,57
565,6,Fischer Robert J (USA),Black,Rxc3,58
566,6,Spassky Boris V (FRA),White,Bxc3,59
567,6,Fischer Robert J (USA),Black,Rc8,60
568,6,Spassky Boris V (FRA),White,e4,61
569,6,Fischer Robert J (USA),Black,Bc6,62
570,6,Spassky Boris V (FRA),White,exd5+,63
571,6,Fischer Robert J (USA),Black,Bxd5,64
572,6,Spassky Boris V (FRA),White,g3,65
573,6,Fischer Robert J (USA),Black,Bc4,66
574,6,Spassky Boris V (FRA),White,Bd4,67
575,6,Fischer Robert J (USA),Black,Kd5,68
576,6,Spassky Boris V (FRA),White,Be3,69
577,6,Fischer Robert J (USA),Black,Rc7,70
578,6,Spassky Boris V (FRA),White,Kc3,71
579,6,Fischer Robert J (USA),Black,f5,72
580,6,Spassky Boris V (FRA),White,Kb2,73
581,6,Fischer Robert J (USA),Black,Ke6,74
582,6,Spassky Boris V (FRA),White,Kc3,75
583,6,Fischer Robert J (USA),Black,Bd5+,76
584,6,Spassky Boris V (FRA),White,Kb2,77
585,6,Fischer Robert J (USA),Black,Be4,78
586,6,Spassky Boris V (FRA),White,a5,79
587,6,Fischer Robert J (USA),Black,bxa5,80
588,6,Spassky Boris V (FRA),White,Rb5,81
589,6,Fischer Robert J (USA),Black,a4,82
590,6,Spassky Boris V (FRA),White,Rc5,83
591,6,Fischer Robert J (USA),Black,Rb7+,84
592,6,Spassky Boris V (FRA),White,Ka3,85
593,6,Fischer Robert J (USA),Black,a6,86
594,6,Spassky Boris V (FRA),White,Kxa4,87
595,6,Fischer Robert J (USA),Black,Bd5,88
596,6,Spassky Boris V (FRA),White,Ka5,89
597,6,Fischer Robert J (USA),Black,Ke5,90
598,6,Spassky Boris V (FRA),White,Kxa6,91
599,6,Fischer Robert J (USA),Black,Rb3,92
600,6,Spassky Boris V (FRA),White,Rc7,93
601,6,Fischer Robert J (USA),Black,Ke4,94
602,6,Spassky Boris V (FRA),White,Rh7,95
603,6,Fischer Robert J (USA),Black,Rxe3,96
604,6,Spassky Boris V (FRA),White,fxe3,97
605,6,Fischer Robert J (USA),Black,Kxe3,98
606,6,Spassky Boris V (FRA),White,Rxh5,99
607,6,Fischer Robert J (USA),Black,Be4,100
608,6,Spassky Boris V (FRA),White,Rh8,101
609,6,Fischer Robert J (USA),Black,Kf3,102
610,6,Spassky Boris V (FRA),White,Re8,103
611,6,Fischer Robert J (USA),Black,Kxg3,104
612,6,Spassky Boris V (FRA),White,h5,105
613,6,Fischer Robert J (USA),Black,Bd3+,106
614,6,Spassky Boris V (FRA),White,Kb6,107
615,6,Fischer Robert J (USA),Black,f4,108
616,6,Spassky Boris V (FRA),White,Kc5,109
617,6,Fischer Robert J (USA),Black,f3,110
618,6,Spassky Boris V (FRA),White,Kd4,111
619,6,Fischer Robert J (USA),Black,Bf5,112
620,6,Spassky Boris V (FRA),White,Rf8,113
621,6,Fischer Robert J (USA),Black,Kf4,114
622,6,Spassky Boris V (FRA),White,h6,115
623,6,Fischer Robert J (USA),Black,g3,116
624,6,Spassky Boris V (FRA),White,h7,117
625,6,Fischer Robert J (USA),Black,g2,118
626,6,Spassky Boris V (FRA),White,h8=Q,119
627,6,Fischer Robert J (USA),Black,g1=Q+,120
628,6,Spassky Boris V (FRA),White,Kc4,121
629,6,Fischer Robert J (USA),Black,Qc1+,122
630,6,Spassky Boris V (FRA),White,Kb3,123
631,6,Fischer Robert J (USA),Black,Qc2+,124
632,6,Spassky Boris V (FRA),White,Kb4,125
633,6,Fischer Robert J (USA),Black,Qe4+,126
634,6,Spassky Boris V (FRA),White,Kc3,127
635,6,Fischer Robert J (USA),Black,Qc6+,128
636,6,Spassky Boris V (FRA),White,Kb3,129
637,6,Fischer Robert J (USA),Black,Qd5+,130
638,6,Spassky Boris V (FRA),White,Kc3,131
639,6,Fischer Robert J (USA),Black,Qc5+,132
640,6,Spassky Boris V (FRA),White,Kb2,133
641,6,Fischer Robert J (USA),Black,Qb4+,134
642,6,Spassky Boris V (FRA),White,Ka2,135
643,7,Spassky Boris V (FRA),White,d4,1
644,7,Fischer Robert J (USA),Black,Nf6,2
645,7,Spassky Boris V (FRA),White,c4,3
646,7,Fischer Robert J (USA),Black,g6,4
647,7,Spassky Boris V (FRA),White,Nc3,5
648,7,Fischer Robert J (USA),Black,Bg7,6
649,7,Spassky Boris V (FRA),White,e4,7
650,7,Fischer Robert J (USA),Black,d6,8
651,7,Spassky Boris V (FRA),White,f3,9
652,7,Fischer Robert J (USA),Black,O-O,10
653,7,Spassky Boris V (FRA),White,Be3,11
654,7,Fischer Robert J (USA),Black,Nc6,12
655,7,Spassky Boris V (FRA),White,Nge2,13
656,7,Fischer Robert J (USA),Black,a6,14
657,7,Spassky Boris V (FRA),White,h4,15
658,7,Fischer Robert J (USA),Black,h5,16
659,7,Spassky Boris V (FRA),White,Nc1,17
660,7,Fischer Robert J (USA),Black,e5,18
661,7,Spassky Boris V (FRA),White,d5,19
662,7,Fischer Robert J (USA),Black,Ne7,20
663,7,Spassky Boris V (FRA),White,Be2,21
664,7,Fischer Robert J (USA),Black,Nh7,22
665,7,Spassky Boris V (FRA),White,Nd3,23
666,7,Fischer Robert J (USA),Black,f5,24
667,7,Spassky Boris V (FRA),White,a4,25
668,7,Fischer Robert J (USA),Black,Nf6,26
669,7,Spassky Boris V (FRA),White,Nf2,27
670,7,Fischer Robert J (USA),Black,a5,28
671,7,Spassky Boris V (FRA),White,Qc2,29
672,7,Fischer Robert J (USA),Black,c5,30
673,7,Spassky Boris V (FRA),White,O-O-O,31
674,7,Fischer Robert J (USA),Black,b6,32
675,7,Spassky Boris V (FRA),White,Rdg1,33
676,7,Fischer Robert J (USA),Black,Nh7,34
677,7,Spassky Boris V (FRA),White,Nb5,35
678,7,Fischer Robert J (USA),Black,Kh8,36
679,7,Spassky Boris V (FRA),White,g4,37
680,7,Fischer Robert J (USA),Black,hxg4,38
681,7,Spassky Boris V (FRA),White,fxg4,39
682,7,Fischer Robert J (USA),Black,f4,40
683,7,Spassky Boris V (FRA),White,Bd2,41
684,7,Fischer Robert J (USA),Black,g5,42
685,7,Spassky Boris V (FRA),White,hxg5,43
686,7,Fischer Robert J (USA),Black,Ng6,44
687,7,Spassky Boris V (FRA),White,Rh5,45
688,7,Fischer Robert J (USA),Black,Rf7,46
689,7,Spassky Boris V (FRA),White,Rgh1,47
690,7,Fischer Robert J (USA),Black,Bf8,48
691,7,Spassky Boris V (FRA),White,Qb3,49
692,7,Fischer Robert J (USA),Black,Rb8,50
693,7,Spassky Boris V (FRA),White,Qh3,51
694,7,Fischer Robert J (USA),Black,Rbb7,52
695,7,Spassky Boris V (FRA),White,Nd3,53
696,7,Fischer Robert J (USA),Black,Kg8,54
697,7,Spassky Boris V (FRA),White,Ne1,55
698,7,Fischer Robert J (USA),Black,Rg7,56
699,7,Spassky Boris V (FRA),White,Nf3,57
700,7,Fischer Robert J (USA),Black,Rbf7,58
701,7,Spassky Boris V (FRA),White,Rh6,59
702,7,Fischer Robert J (USA),Black,Qd7,60
703,7,Spassky Boris V (FRA),White,Qh5,61
704,7,Fischer Robert J (USA),Black,Qxg4,62
705,7,Spassky Boris V (FRA),White,Rxg6,63
706,7,Fischer Robert J (USA),Black,Qxh5,64
707,7,Spassky Boris V (FRA),White,Rxg7+,65
708,7,Fischer Robert J (USA),Black,Rxg7,66
709,7,Spassky Boris V (FRA),White,Rxh5,67
710,7,Fischer Robert J (USA),Black,Bg4,68
711,7,Spassky Boris V (FRA),White,Rh4,69
712,7,Fischer Robert J (USA),Black,Bxf3,70
713,7,Spassky Boris V (FRA),White,Bxf3,71
714,7,Fischer Robert J (USA),Black,Nxg5,72
715,7,Spassky Boris V (FRA),White,Bg4,73
716,7,Fischer Robert J (USA),Black,Rh7,74
717,7,Spassky Boris V (FRA),White,Rxh7,75
718,7,Fischer Robert J (USA),Black,Kxh7,76
719,7,Spassky Boris V (FRA),White,Kc2,77
720,7,Fischer Robert J (USA),Black,Be7,78
721,7,Spassky Boris V (FRA),White,Kd3,79
722,7,Fischer Robert J (USA),Black,Kg6,80
723,7,Spassky Boris V (FRA),White,Nc7,81
724,7,Fischer Robert J (USA),Black,Kf7,82
725,7,Spassky Boris V (FRA),White,Ne6,83
726,7,Fischer Robert J (USA),Black,Nh7,84
727,7,Spassky Boris V (FRA),White,Bh5+,85
728,7,Fischer Robert J (USA),Black,Kg8,86
729,7,Spassky Boris V (FRA),White,Be1,87
730,7,Fischer Robert J (USA),Black,Nf6,88
731,7,Spassky Boris V (FRA),White,Bh4,89
732,7,Fischer Robert J (USA),Black,Kh7,90
733,7,Spassky Boris V (FRA),White,Bf7,91
734,7,Fischer Robert J (USA),Black,Nxd5,92
735,7,Spassky Boris V (FRA),White,cxd5,93
736,7,Fischer Robert J (USA),Black,Bxh4,94
737,7,Spassky Boris V (FRA),White,Bh5,95
738,7,Fischer Robert J (USA),Black,Kh6,96
739,7,Spassky Boris V (FRA),White,Be2,97
740,7,Fischer Robert J (USA),Black,Bf2,98
741,7,Spassky Boris V (FRA),White,Kc4,99
742,7,Fischer Robert J (USA),Black,Bd4,100
743,7,Spassky Boris V (FRA),White,b3,101
744,7,Fischer Robert J (USA),Black,Kg6,102
745,7,Spassky Boris V (FRA),White,Kb5,103
746,7,Fischer Robert J (USA),Black,Kf6,104
747,7,Spassky Boris V (FRA),White,Kc6,105
748,7,Fischer Robert J (USA),Black,Ke7,106
749,7,Spassky Boris V (FRA),White,Ng7,107
750,8,Spassky Boris V (FRA),White,d4,1
751,8,Fischer Robert J (USA),Black,d5,2
752,8,Spassky Boris V (FRA),White,c4,3
753,8,Fischer Robert J (USA),Black,dxc4,4
754,8,Spassky Boris V (FRA),White,Nf3,5
755,8,Fischer Robert J (USA),Black,Nf6,6
756,8,Spassky Boris V (FRA),White,e3,7
757,8,Fischer Robert J (USA),Black,e6,8
758,8,Spassky Boris V (FRA),White,Bxc4,9
759,8,Fischer Robert J (USA),Black,c5,10
760,8,Spassky Boris V (FRA),White,O-O,11
761,8,Fischer Robert J (USA),Black,a6,12
762,8,Spassky Boris V (FRA),White,dxc5,13
763,8,Fischer Robert J (USA),Black,Qxd1,14
764,8,Spassky Boris V (FRA),White,Rxd1,15
765,8,Fischer Robert J (USA),Black,Bxc5,16
766,8,Spassky Boris V (FRA),White,b3,17
767,8,Fischer Robert J (USA),Black,b5,18
768,8,Spassky Boris V (FRA),White,Be2,19
769,8,Fischer Robert J (USA),Black,Bb7,20
770,8,Spassky Boris V (FRA),White,Bb2,21
771,8,Fischer Robert J (USA),Black,Nbd7,22
772,8,Spassky Boris V (FRA),White,Nbd2,23
773,8,Fischer Robert J (USA),Black,O-O,24
774,8,Spassky Boris V (FRA),White,Rac1,25
775,8,Fischer Robert J (USA),Black,Rfc8,26
776,8,Spassky Boris V (FRA),White,h3,27
777,8,Fischer Robert J (USA),Black,Kf8,28
778,8,Spassky Boris V (FRA),White,Kf1,29
779,8,Fischer Robert J (USA),Black,Ke7,30
780,8,Spassky Boris V (FRA),White,Ne1,31
781,8,Fischer Robert J (USA),Black,Bd6,32
782,8,Spassky Boris V (FRA),White,a4,33
783,8,Fischer Robert J (USA),Black,Bc6,34
784,8,Spassky Boris V (FRA),White,axb5,35
785,8,Fischer Robert J (USA),Black,axb5,36
786,8,Spassky Boris V (FRA),White,Rc2,37
787,8,Fischer Robert J (USA),Black,Rc7,38
788,8,Spassky Boris V (FRA),White,Rdc1,39
789,8,Fischer Robert J (USA),Black,Rac8,40
790,8,Spassky Boris V (FRA),White,Bf3,41
791,8,Fischer Robert J (USA),Black,Bxf3,42
792,8,Spassky Boris V (FRA),White,Ndxf3,43
793,8,Fischer Robert J (USA),Black,e5,44
794,8,Spassky Boris V (FRA),White,Rxc7,45
795,8,Fischer Robert J (USA),Black,Rxc7,46
796,8,Spassky Boris V (FRA),White,Rxc7,47
797,8,Fischer Robert J (USA),Black,Bxc7,48
798,8,Spassky Boris V (FRA),White,Nc2,49
799,8,Fischer Robert J (USA),Black,Ne4,50
800,8,Spassky Boris V (FRA),White,Na3,51
801,8,Fischer Robert J (USA),Black,b4,52
802,8,Spassky Boris V (FRA),White,Nc4,53
803,8,Fischer Robert J (USA),Black,f6,54
804,8,Spassky Boris V (FRA),White,Ne1,55
805,8,Fischer Robert J (USA),Black,Ndc5,56
806,8,Spassky Boris V (FRA),White,Nc2,57
807,8,Fischer Robert J (USA),Black,Nxb3,58
808,8,Spassky Boris V (FRA),White,Nxb4,59
809,8,Fischer Robert J (USA),Black,Nbd2+,60
810,8,Spassky Boris V (FRA),White,Nxd2,61
811,8,Fischer Robert J (USA),Black,Nxd2+,62
812,8,Spassky Boris V (FRA),White,Ke2,63
813,8,Fischer Robert J (USA),Black,Nc4,64
814,9,Spassky Boris V (FRA),White,d4,1
815,9,Fischer Robert J (USA),Black,Nf6,2
816,9,Spassky Boris V (FRA),White,c4,3
817,9,Fischer Robert J (USA),Black,c5,4
818,9,Spassky Boris V (FRA),White,d5,5
819,9,Fischer Robert J (USA),Black,d6,6
820,9,Spassky Boris V (FRA),White,Nc3,7
821,9,Fischer Robert J (USA),Black,g6,8
822,9,Spassky Boris V (FRA),White,e4,9
823,9,Fischer Robert J (USA),Black,Bg7,10
824,9,Spassky Boris V (FRA),White,Bg5,11
825,9,Fischer Robert J (USA),Black,h6,12
826,9,Spassky Boris V (FRA),White,Bh4,13
827,9,Fischer Robert J (USA),Black,g5,14
828,9,Spassky Boris V (FRA),White,Bg3,15
829,9,Fischer Robert J (USA),Black,Qa5,16
830,9,Spassky Boris V (FRA),White,Bd3,17
831,9,Fischer Robert J (USA),Black,Nxe4,18
832,9,Spassky Boris V (FRA),White,Bxe4,19
833,9,Fischer Robert J (USA),Black,Bxc3+,20
834,9,Spassky Boris V (FRA),White,bxc3,21
835,9,Fischer Robert J (USA),Black,Qxc3+,22
836,9,Spassky Boris V (FRA),White,Kf1,23
837,9,Fischer Robert J (USA),Black,f5,24
838,9,Spassky Boris V (FRA),White,Rc1,25
839,9,Fischer Robert J (USA),Black,Qf6,26
840,9,Spassky Boris V (FRA),White,h4,27
841,9,Fischer Robert J (USA),Black,g4,28
842,9,Spassky Boris V (FRA),White,Bd3,29
843,9,Fischer Robert J (USA),Black,f4,30
844,9,Spassky Boris V (FRA),White,Ne2,31
845,9,Fischer Robert J (USA),Black,fxg3,32
846,9,Spassky Boris V (FRA),White,Nxg3,33
847,9,Fischer Robert J (USA),Black,Rf8,34
848,9,Spassky Boris V (FRA),White,Rc2,35
849,9,Fischer Robert J (USA),Black,Nd7,36
850,9,Spassky Boris V (FRA),White,Qxg4,37
851,9,Fischer Robert J (USA),Black,Ne5,38
852,9,Spassky Boris V (FRA),White,Qe4,39
853,9,Fischer Robert J (USA),Black,Bd7,40
854,9,Spassky Boris V (FRA),White,Kg1,41
855,9,Fischer Robert J (USA),Black,O-O-O,42
856,9,Spassky Boris V (FRA),White,Bf1,43
857,9,Fischer Robert J (USA),Black,Rg8,44
858,9,Spassky Boris V (FRA),White,f4,45
859,9,Fischer Robert J (USA),Black,Nxc4,46
860,9,Spassky Boris V (FRA),White,Nh5,47
861,9,Fischer Robert J (USA),Black,Qf7,48
862,9,Spassky Boris V (FRA),White,Qxc4,49
863,9,Fischer Robert J (USA),Black,Qxh5,50
864,9,Spassky Boris V (FRA),White,Rb2,51
865,9,Fischer Robert J (USA),Black,Rg3,52
866,9,Spassky Boris V (FRA),White,Be2,53
867,9,Fischer Robert J (USA),Black,Qf7,54
868,9,Spassky Boris V (FRA),White,Bf3,55
869,9,Fischer Robert J (USA),Black,Rdg8,56
870,9,Spassky Boris V (FRA),White,Qb3,57
871,9,Fischer Robert J (USA),Black,b6,58
872,9,Spassky Boris V (FRA),White,Qe3,59
873,9,Fischer Robert J (USA),Black,Qf6,60
874,9,Spassky Boris V (FRA),White,Re2,61
875,9,Fischer Robert J (USA),Black,Bb5,62
876,9,Spassky Boris V (FRA),White,Rd2,63
877,9,Fischer Robert J (USA),Black,e5,64
878,9,Spassky Boris V (FRA),White,dxe6,65
879,9,Fischer Robert J (USA),Black,Bc6,66
880,9,Spassky Boris V (FRA),White,Kf1,67
881,9,Fischer Robert J (USA),Black,Bxf3,68
882,10,Spassky Boris V (FRA),White,d4,1
883,10,Fischer Robert J (USA),Black,d5,2
884,10,Spassky Boris V (FRA),White,c4,3
885,10,Fischer Robert J (USA),Black,dxc4,4
886,10,Spassky Boris V (FRA),White,Nf3,5
887,10,Fischer Robert J (USA),Black,a6,6
888,10,Spassky Boris V (FRA),White,e3,7
889,10,Fischer Robert J (USA),Black,Nf6,8
890,10,Spassky Boris V (FRA),White,Bxc4,9
891,10,Fischer Robert J (USA),Black,e6,10
892,10,Spassky Boris V (FRA),White,O-O,11
893,10,Fischer Robert J (USA),Black,c5,12
894,10,Spassky Boris V (FRA),White,dxc5,13
895,10,Fischer Robert J (USA),Black,Qxd1,14
896,10,Spassky Boris V (FRA),White,Rxd1,15
897,10,Fischer Robert J (USA),Black,Bxc5,16
898,10,Spassky Boris V (FRA),White,Nbd2,17
899,10,Fischer Robert J (USA),Black,O-O,18
900,10,Spassky Boris V (FRA),White,a3,19
901,10,Fischer Robert J (USA),Black,b5,20
902,10,Spassky Boris V (FRA),White,Be2,21
903,10,Fischer Robert J (USA),Black,Bb7,22
904,10,Spassky Boris V (FRA),White,b4,23
905,10,Fischer Robert J (USA),Black,Be7,24
906,10,Spassky Boris V (FRA),White,Bb2,25
907,10,Fischer Robert J (USA),Black,Nbd7,26
908,10,Spassky Boris V (FRA),White,Rac1,27
909,10,Fischer Robert J (USA),Black,Rfc8,28
910,10,Spassky Boris V (FRA),White,Nb3,29
911,10,Fischer Robert J (USA),Black,Rxc1,30
912,10,Spassky Boris V (FRA),White,Rxc1,31
913,10,Fischer Robert J (USA),Black,Rc8,32
914,10,Spassky Boris V (FRA),White,Rxc8+,33
915,10,Fischer Robert J (USA),Black,Bxc8,34
916,10,Spassky Boris V (FRA),White,Nfd4,35
917,10,Fischer Robert J (USA),Black,Nb8,36
918,10,Spassky Boris V (FRA),White,Bf3,37
919,10,Fischer Robert J (USA),Black,Kf8,38
920,10,Spassky Boris V (FRA),White,Na5,39
921,10,Fischer Robert J (USA),Black,Bd6,40
922,10,Spassky Boris V (FRA),White,Ndb3,41
923,10,Fischer Robert J (USA),Black,e5,42
924,10,Spassky Boris V (FRA),White,Nc5,43
925,10,Fischer Robert J (USA),Black,Ke7,44
926,10,Spassky Boris V (FRA),White,h3,45
927,10,Fischer Robert J (USA),Black,Nfd7,46
928,10,Spassky Boris V (FRA),White,Nd3,47
929,10,Fischer Robert J (USA),Black,f6,48
930,10,Spassky Boris V (FRA),White,Be4,49
931,10,Fischer Robert J (USA),Black,g6,50
932,10,Spassky Boris V (FRA),White,f4,51
933,10,Fischer Robert J (USA),Black,exf4,52
934,10,Spassky Boris V (FRA),White,exf4,53
935,10,Fischer Robert J (USA),Black,Nb6,54
936,10,Spassky Boris V (FRA),White,Nb7,55
937,10,Fischer Robert J (USA),Black,Bc7,56
938,10,Spassky Boris V (FRA),White,Nbc5,57
939,10,Fischer Robert J (USA),Black,Nc4,58
940,10,Spassky Boris V (FRA),White,Bc1,59
941,10,Fischer Robert J (USA),Black,Nd7,60
942,10,Spassky Boris V (FRA),White,Kf1,61
943,10,Fischer Robert J (USA),Black,Nxc5,62
944,10,Spassky Boris V (FRA),White,Nxc5,63
945,10,Fischer Robert J (USA),Black,Bb6,64
946,10,Spassky Boris V (FRA),White,Bd3,65
947,10,Fischer Robert J (USA),Black,Bxc5,66
948,10,Spassky Boris V (FRA),White,bxc5,67
949,10,Fischer Robert J (USA),Black,Be6,68
950,10,Spassky Boris V (FRA),White,Kf2,69
951,10,Fischer Robert J (USA),Black,Kd7,70
952,10,Spassky Boris V (FRA),White,Bxc4,71
953,10,Fischer Robert J (USA),Black,Bxc4,72
954,11,?,White,e4,1
955,11,?,Black,e5,2
956,11,?,White,Nc3,3
957,11,?,Black,Nf6,4
958,11,?,White,Bc4,5
959,11,?,Black,Nxe4,6
960,11,?,White,Qh5,7
961,11,?,Black,Nd6,8
962,11,?,White,Bb3,9
963,11,?,Black,Be7,10
964,11,?,White,Nf3,11
965,11,?,Black,Nc6,12
966,11,?,White,Nxe5,13
967,11,?,Black,Nxe5,14
968,11,?,White,Qxe5,15
969,11,?,Black,O-O,16
970,11,?,White,O-O,17
971,11,?,Black,Ne8,18
972,11,?,White,d3,19
973,11,?,Black,c6,20
974,11,?,White,Bd2,21
975,11,?,Black,d5,22
976,11,?,White,f4,23
977,11,?,Black,Nd6,24
978,11,?,White,Rae1,25
979,11,?,Black,Bh4,26
980,11,?,White,g3,27
981,11,?,Black,Bf6,28
982,11,?,White,Qh5,29
983,11,?,Black,g6,30
984,11,?,White,Qf3,31
985,11,?,Black,Bh3,32
986,11,?,White,Rf2,33
987,11,?,Black,h5,34
988,11,?,White,Nd1,35
989,11,?,Black,a5,36
990,11,?,White,c3,37
991,11,?,Black,a4,38
992,11,?,White,Bc2,39
993,11,?,Black,d4,40
994,11,?,White,cxd4,41
995,11,?,Black,Nf5,42
996,11,?,White,Ne3,43
997,11,?,Black,Nxd4,44
998,11,?,White,Qd1,45
999,11,?,Black,Bg4,46
1000,11,?,White,Nxg4,47
1001,11,?,Black,hxg4,48
1002,11,?,White,Re4,49
1003,11,?,Black,Nf3+,50
1004,11,?,White,Rxf3,51
1005,11,?,Black,gxf3,52
1006,11,?,White,Qxf3,53
1007,11,?,Black,Qb6+,54
1008,11,?,White,d4,55
1009,11,?,Black,Qxb2,56
1010,11,?,White,Qd3,57
1011,11,?,Black,Rfe8,58
1012,11,?,White,Bc3,59
1013,11,?,Black,Qb5,60
1014,11,?,White,Qe3,61
1015,11,?,Black,Rxe4,62
1016,11,?,White,Qxe4,63
1017,11,?,Black,Qc4,64
1018,11,?,White,Qe3,65
1019,11,?,Black,Rd8,66
1020,11,?,White,Kg2,67
1021,11,?,Black,Bxd4,68
1022,11,?,White,Qe7,69
1023,11,?,Black,Qd5+,70
1024,11,?,White,Be4,71
1025,11,?,Black,Qd7,72
1026,11,?,White,Qh4,73
1027,11,?,Black,Bxc3,74
1028,12,Fischer,White,e4,1
1029,12,Hunerkopf Heinz,Black,d6,2
1030,12,Fischer,White,d4,3
1031,12,Hunerkopf Heinz,Black,Nf6,4
1032,12,Fischer,White,Nc3,5
1033,12,Hunerkopf Heinz,Black,g6,6
1034,12,Fischer,White,f4,7
1035,12,Hunerkopf Heinz,Black,Bg7,8
1036,12,Fischer,White,Nf3,9
1037,12,Hunerkopf Heinz,Black,O-O,10
1038,12,Fischer,White,Bc4,11
1039,12,Hunerkopf Heinz,Black,c5,12
1040,12,Fischer,White,d5,13
1041,12,Hunerkopf Heinz,Black,b5,14
1042,12,Fischer,White,Bxb5,15
1043,12,Hunerkopf Heinz,Black,Nxe4,16
1044,12,Fischer,White,Nxe4,17
1045,12,Hunerkopf Heinz,Black,Qa5+,18
1046,12,Fischer,White,Ned2,19
1047,12,Hunerkopf Heinz,Black,Qxb5,20
1048,12,Fischer,White,c4,21
1049,12,Hunerkopf Heinz,Black,Qa6,22
1050,12,Fischer,White,O-O,23
1051,12,Hunerkopf Heinz,Black,Nd7,24
1052,12,Fischer,White,Re1,25
1053,12,Hunerkopf Heinz,Black,Re8,26
1054,12,Fischer,White,Ne4,27
1055,12,Hunerkopf Heinz,Black,Nf6,28
1056,12,Fischer,White,Nfd2,29
1057,12,Hunerkopf Heinz,Black,Rb8,30
1058,12,Fischer,White,a3,31
1059,12,Hunerkopf Heinz,Black,Nxe4,32
1060,12,Fischer,White,Nxe4,33
1061,12,Hunerkopf Heinz,Black,Bf5,34
1062,12,Fischer,White,Qe2,35
1063,12,Hunerkopf Heinz,Black,e6,36
1064,12,Fischer,White,Ng3,37
1065,12,Hunerkopf Heinz,Black,Bd4+,38
1066,12,Fischer,White,Kh1,39
1067,12,Hunerkopf Heinz,Black,exd5,40
1068,12,Fischer,White,Qxe8+,41
1069,12,Hunerkopf Heinz,Black,Rxe8,42
1070,12,Fischer,White,Rxe8+,43
1071,12,Hunerkopf Heinz,Black,Kg7,44
1072,12,Fischer,White,Bd2,45
1073,12,Hunerkopf Heinz,Black,Qxc4,46
1074,12,Fischer,White,h3,47
1075,12,Hunerkopf Heinz,Black,Qd3,48
1076,12,Fischer,White,Ba5,49
1077,12,Hunerkopf Heinz,Black,Qb5,50
1078,13,"Computer \""Greenblatt\""",White,e4,1
1079,13,Fischer Robert J (USA),Black,c5,2
1080,13,"Computer \""Greenblatt\""",White,Nf3,3
1081,13,Fischer Robert J (USA),Black,g6,4
1082,13,"Computer \""Greenblatt\""",White,d4,5
1083,13,Fischer Robert J (USA),Black,Bg7,6
1084,13,"Computer \""Greenblatt\""",White,Nc3,7
1085,13,Fischer Robert J (USA),Black,cxd4,8
1086,13,"Computer \""Greenblatt\""",White,Nxd4,9
1087,13,Fischer Robert J (USA),Black,Nc6,10
1088,13,"Computer \""Greenblatt\""",White,Be3,11
1089,13,Fischer Robert J (USA),Black,Nf6,12
1090,13,"Computer \""Greenblatt\""",White,Nxc6,13
1091,13,Fischer Robert J (USA),Black,bxc6,14
1092,13,"Computer \""Greenblatt\""",White,e5,15
1093,13,Fischer Robert J (USA),Black,Ng8,16
1094,13,"Computer \""Greenblatt\""",White,f4,17
1095,13,Fischer Robert J (USA),Black,f6,18
1096,13,"Computer \""Greenblatt\""",White,exf6,19
1097,13,Fischer Robert J (USA),Black,Nxf6,20
1098,13,"Computer \""Greenblatt\""",White,Bc4,21
1099,13,Fischer Robert J (USA),Black,d5,22
1100,13,"Computer \""Greenblatt\""",White,Be2,23
1101,13,Fischer Robert J (USA),Black,Rb8,24
1102,13,"Computer \""Greenblatt\""",White,b3,25
1103,13,Fischer Robert J (USA),Black,Ng4,26
1104,13,"Computer \""Greenblatt\""",White,Bd4,27
1105,13,Fischer Robert J (USA),Black,e5,28
1106,13,"Computer \""Greenblatt\""",White,fxe5,29
1107,13,Fischer Robert J (USA),Black,O-O,30
1108,13,"Computer \""Greenblatt\""",White,Bxg4,31
1109,13,Fischer Robert J (USA),Black,Qh4+,32
1110,13,"Computer \""Greenblatt\""",White,g3,33
1111,13,Fischer Robert J (USA),Black,Qxg4,34
1112,13,"Computer \""Greenblatt\""",White,Qxg4,35
1113,13,Fischer Robert J (USA),Black,Bxg4,36
1114,13,"Computer \""Greenblatt\""",White,Rf1,37
1115,13,Fischer Robert J (USA),Black,Rxf1+,38
