"X";"game";"player";"color";"move";"turn"
86520;1148;"Smyslov, Vassily V";"Black";"e5";2
86521;1148;"Szabo, Stefan";"White";"Nf3";3
86522;1148;"Smyslov, Vassily V";"Black";"Nc6";4
86523;1148;"Szabo, Stefan";"White";"Bc4";5
86524;1148;"Smyslov, Vassily V";"Black";"Nf6";6
86525;1148;"Szabo, Stefan";"White";"d3";7
86526;1148;"Smyslov, Vassily V";"Black";"Bc5";8
86527;1148;"Szabo, Stefan";"White";"O-O";9
86528;1148;"Smyslov, Vassily V";"Black";"d6";10
86561;1149;"Gavrikov, Viktor N";"White";"e4";1
86562;1149;"Smyslov, Vassily V";"Black";"e5";2
86563;1149;"Gavrikov, Viktor N";"White";"Nf3";3
86564;1149;"Smyslov, Vassily V";"Black";"Nc6";4
86565;1149;"Gavrikov, Viktor N";"White";"Bc4";5
86566;1149;"Smyslov, Vassily V";"Black";"Bc5";6
86567;1149;"Gavrikov, Viktor N";"White";"c3";7
86568;1149;"Smyslov, Vassily V";"Black";"Nf6";8
86569;1149;"Gavrikov, Viktor N";"White";"d3";9
86570;1149;"Smyslov, Vassily V";"Black";"a6";10
86608;1150;"Juarez Flores, Carlos A";"White";"e4";1
86609;1150;"Smyslov, Vassily V";"Black";"e5";2
86610;1150;"Juarez Flores, Carlos A";"White";"Nf3";3
86611;1150;"Smyslov, Vassily V";"Black";"Nc6";4
86612;1150;"Juarez Flores, Carlos A";"White";"Bc4";5
86613;1150;"Smyslov, Vassily V";"Black";"Nf6";6
86614;1150;"Juarez Flores, Carlos A";"White";"d3";7
86615;1150;"Smyslov, Vassily V";"Black";"Bc5";8
86616;1150;"Juarez Flores, Carlos A";"White";"c3";9
86617;1150;"Smyslov, Vassily V";"Black";"a6";10
86720;1151;"Belikov, Vladimir";"White";"e4";1
86721;1151;"Smyslov, Vassily V";"Black";"e5";2
86722;1151;"Belikov, Vladimir";"White";"Nf3";3
86723;1151;"Smyslov, Vassily V";"Black";"Nc6";4
86724;1151;"Belikov, Vladimir";"White";"Bc4";5
86725;1151;"Smyslov, Vassily V";"Black";"Nf6";6
86726;1151;"Belikov, Vladimir";"White";"d3";7
86727;1151;"Smyslov, Vassily V";"Black";"Bc5";8
86728;1151;"Belikov, Vladimir";"White";"c3";9
86729;1151;"Smyslov, Vassily V";"Black";"d6";10
86768;1152;"Kudrin, Sergey";"White";"e4";1
86769;1152;"Spassky, Boris V";"Black";"e5";2
86770;1152;"Kudrin, Sergey";"White";"Nf3";3
86771;1152;"Spassky, Boris V";"Black";"Nc6";4
86772;1152;"Kudrin, Sergey";"White";"Bc4";5
86773;1152;"Spassky, Boris V";"Black";"Nf6";6
86774;1152;"Kudrin, Sergey";"White";"d3";7
86775;1152;"Spassky, Boris V";"Black";"Bc5";8
86776;1152;"Kudrin, Sergey";"White";"c3";9
86777;1152;"Spassky, Boris V";"Black";"d6";10
86791;1153;"Sharif, Mershad";"White";"e4";1
86792;1153;"Spassky, Boris V";"Black";"e5";2
86793;1153;"Sharif, Mershad";"White";"Nf3";3
86794;1153;"Spassky, Boris V";"Black";"Nc6";4
86795;1153;"Sharif, Mershad";"White";"Bc4";5
86796;1153;"Spassky, Boris V";"Black";"Nf6";6
86797;1153;"Sharif, Mershad";"White";"d3";7
86798;1153;"Spassky, Boris V";"Black";"Bc5";8
86799;1153;"Sharif, Mershad";"White";"c3";9
86800;1153;"Spassky, Boris V";"Black";"d6";10
86825;1154;"Bastian, Herbert";"White";"e4";1
86826;1154;"Spassky, Boris V";"Black";"e5";2
86827;1154;"Bastian, Herbert";"White";"Nf3";3
86828;1154;"Spassky, Boris V";"Black";"Nc6";4
86829;1154;"Bastian, Herbert";"White";"Bc4";5
86830;1154;"Spassky, Boris V";"Black";"Bc5";6
86831;1154;"Bastian, Herbert";"White";"c3";7
86832;1154;"Spassky, Boris V";"Black";"Nf6";8
86833;1154;"Bastian, Herbert";"White";"d3";9
86834;1154;"Spassky, Boris V";"Black";"O-O";10
86907;1155;"Ehlvest, Jaan";"White";"e4";1
86908;1155;"Spassky, Boris V";"Black";"e5";2
86909;1155;"Ehlvest, Jaan";"White";"Nf3";3
86910;1155;"Spassky, Boris V";"Black";"Nc6";4
86911;1155;"Ehlvest, Jaan";"White";"Bc4";5
86912;1155;"Spassky, Boris V";"Black";"Bc5";6
86913;1155;"Ehlvest, Jaan";"White";"c3";7
86914;1155;"Spassky, Boris V";"Black";"Nf6";8
86915;1155;"Ehlvest, Jaan";"White";"d3";9
86916;1155;"Spassky, Boris V";"Black";"a5";10
86951;1156;"Tarrasch, Siegbert";"White";"e4";1
86952;1156;"Eckart";"Black";"e5";2
86953;1156;"Tarrasch, Siegbert";"White";"Nf3";3
86954;1156;"Eckart";"Black";"Nc6";4
86955;1156;"Tarrasch, Siegbert";"White";"Bc4";5
86956;1156;"Eckart";"Black";"Bc5";6
86957;1156;"Tarrasch, Siegbert";"White";"c3";7
86958;1156;"Eckart";"Black";"Nf6";8
86959;1156;"Tarrasch, Siegbert";"White";"d3";9
86960;1156;"Eckart";"Black";"d6";10
87026;1157;"Albin, Adolf";"White";"e4";1
87027;1157;"Tarrasch, Siegbert";"Black";"e5";2
87028;1157;"Albin, Adolf";"White";"Nf3";3
87029;1157;"Tarrasch, Siegbert";"Black";"Nc6";4
87030;1157;"Albin, Adolf";"White";"Bc4";5
87031;1157;"Tarrasch, Siegbert";"Black";"Bc5";6
87032;1157;"Albin, Adolf";"White";"c3";7
87033;1157;"Tarrasch, Siegbert";"Black";"Nf6";8
87034;1157;"Albin, Adolf";"White";"d4";9
87035;1157;"Tarrasch, Siegbert";"Black";"exd4";10
87095;1158;"Walbrodt, Carl A";"White";"e4";1
87096;1158;"Tarrasch, Siegbert";"Black";"e5";2
87097;1158;"Walbrodt, Carl A";"White";"Nf3";3
87098;1158;"Tarrasch, Siegbert";"Black";"Nc6";4
87099;1158;"Walbrodt, Carl A";"White";"Bc4";5
87100;1158;"Tarrasch, Siegbert";"Black";"Bc5";6
87101;1158;"Walbrodt, Carl A";"White";"O-O";7
87102;1158;"Tarrasch, Siegbert";"Black";"Nf6";8
87103;1158;"Walbrodt, Carl A";"White";"d3";9
87104;1158;"Tarrasch, Siegbert";"Black";"d6";10
87179;1159;"Tarrasch, Siegbert";"White";"e4";1
87180;1159;"Rubinstein, Akiba K";"Black";"e5";2
87181;1159;"Tarrasch, Siegbert";"White";"Nf3";3
87182;1159;"Rubinstein, Akiba K";"Black";"Nc6";4
87183;1159;"Tarrasch, Siegbert";"White";"Bc4";5
87184;1159;"Rubinstein, Akiba K";"Black";"Bc5";6
87185;1159;"Tarrasch, Siegbert";"White";"c3";7
87186;1159;"Rubinstein, Akiba K";"Black";"Nf6";8
87187;1159;"Tarrasch, Siegbert";"White";"d4";9
87188;1159;"Rubinstein, Akiba K";"Black";"exd4";10
87239;1160;"Gebhardt, R";"White";"e4";1
87240;1160;"Tarrasch, Siegbert";"Black";"e5";2
87241;1160;"Gebhardt, R";"White";"Nf3";3
87242;1160;"Tarrasch, Siegbert";"Black";"Nc6";4
87243;1160;"Gebhardt, R";"White";"Bc4";5
87244;1160;"Tarrasch, Siegbert";"Black";"Nf6";6
87245;1160;"Gebhardt, R";"White";"d3";7
87246;1160;"Tarrasch, Siegbert";"Black";"Bc5";8
87247;1160;"Gebhardt, R";"White";"c3";9
87248;1160;"Tarrasch, Siegbert";"Black";"d6";10
87283;1161;"Morphy, Paul C";"White";"e4";1
87284;1161;"Conway, M";"Black";"e5";2
87285;1161;"Morphy, Paul C";"White";"f4";3
87286;1161;"Conway, M";"Black";"exf4";4
87287;1161;"Morphy, Paul C";"White";"Nf3";5
87288;1161;"Conway, M";"Black";"g5";6
87289;1161;"Morphy, Paul C";"White";"Bc4";7
87290;1161;"Conway, M";"Black";"g4";8
87291;1161;"Morphy, Paul C";"White";"d4";9
87292;1161;"Conway, M";"Black";"gxf3";10
87306;1162;"Tartakower, Saviely G";"White";"e4";1
87307;1162;"Spielmann, Rudolf";"Black";"e5";2
87308;1162;"Tartakower, Saviely G";"White";"Nf3";3
87309;1162;"Spielmann, Rudolf";"Black";"Nc6";4
87310;1162;"Tartakower, Saviely G";"White";"Bc4";5
87311;1162;"Spielmann, Rudolf";"Black";"Bc5";6
87312;1162;"Tartakower, Saviely G";"White";"c3";7
87313;1162;"Spielmann, Rudolf";"Black";"Nf6";8
87314;1162;"Tartakower, Saviely G";"White";"d4";9
87315;1162;"Spielmann, Rudolf";"Black";"exd4";10
87423;1163;"Tartakower, Saviely G";"White";"e4";1
87424;1163;"Gruenfeld";"Black";"e5";2
87425;1163;"Tartakower, Saviely G";"White";"Nf3";3
87426;1163;"Gruenfeld";"Black";"Nc6";4
87427;1163;"Tartakower, Saviely G";"White";"Bc4";5
87428;1163;"Gruenfeld";"Black";"Bc5";6
87429;1163;"Tartakower, Saviely G";"White";"c3";7
87430;1163;"Gruenfeld";"Black";"Nf6";8
87431;1163;"Tartakower, Saviely G";"White";"d4";9
87432;1163;"Gruenfeld";"Black";"exd4";10
87459;1164;"Tartakower, Saviely G";"White";"e4";1
87460;1164;"Kon, S";"Black";"e5";2
87461;1164;"Tartakower, Saviely G";"White";"Nf3";3
87462;1164;"Kon, S";"Black";"Nc6";4
87463;1164;"Tartakower, Saviely G";"White";"Bc4";5
87464;1164;"Kon, S";"Black";"Bc5";6
87465;1164;"Tartakower, Saviely G";"White";"c3";7
87466;1164;"Kon, S";"Black";"Nf6";8
87467;1164;"Tartakower, Saviely G";"White";"d4";9
87468;1164;"Kon, S";"Black";"exd4";10
87804;1183;"Janowski, Dawid M";"White";"e4";1
87805;1183;"Goetz, T";"Black";"e5";2
87806;1183;"Janowski, Dawid M";"White";"Nf3";3
87807;1183;"Goetz, T";"Black";"Nc6";4
87808;1183;"Janowski, Dawid M";"White";"d4";5
87809;1183;"Goetz, T";"Black";"exd4";6
87810;1183;"Janowski, Dawid M";"White";"c3";7
87811;1183;"Goetz, T";"Black";"Bc5";8
87812;1183;"Janowski, Dawid M";"White";"Bc4";9
87813;1183;"Goetz, T";"Black";"Nf6";10
87865;1184;"Vergani, B";"White";"e4";1
87866;1184;"Gunsberg, Isidor A";"Black";"e5";2
87867;1184;"Vergani, B";"White";"Nf3";3
87868;1184;"Gunsberg, Isidor A";"Black";"Nc6";4
87869;1184;"Vergani, B";"White";"Bc4";5
87870;1184;"Gunsberg, Isidor A";"Black";"Bc5";6
87871;1184;"Vergani, B";"White";"c3";7
87872;1184;"Gunsberg, Isidor A";"Black";"Nf6";8
87873;1184;"Vergani, B";"White";"d3";9
87874;1184;"Gunsberg, Isidor A";"Black";"O-O";10
87967;1188;"Shirov, Alexei D";"White";"e4";1
87968;1188;"Ruban, Vadim";"Black";"e5";2
87969;1188;"Shirov, Alexei D";"White";"Nf3";3
87970;1188;"Ruban, Vadim";"Black";"Nc6";4
87971;1188;"Shirov, Alexei D";"White";"Bc4";5
87972;1188;"Ruban, Vadim";"Black";"Bc5";6
87973;1188;"Shirov, Alexei D";"White";"c3";7
87974;1188;"Ruban, Vadim";"Black";"Nf6";8
87975;1188;"Shirov, Alexei D";"White";"d3";9
87976;1188;"Ruban, Vadim";"Black";"O-O";10
87996;1189;"Lendwai, Reinhard";"White";"e4";1
87997;1189;"Perez Candelario, Manuel";"Black";"e5";2
87998;1189;"Lendwai, Reinhard";"White";"Bc4";3
87999;1189;"Perez Candelario, Manuel";"Black";"Nf6";4
88000;1189;"Lendwai, Reinhard";"White";"d3";5
88001;1189;"Perez Candelario, Manuel";"Black";"Nc6";6
88002;1189;"Lendwai, Reinhard";"White";"Nf3";7
88003;1189;"Perez Candelario, Manuel";"Black";"Bc5";8
88004;1189;"Lendwai, Reinhard";"White";"O-O";9
88005;1189;"Perez Candelario, Manuel";"Black";"d6";10
88144;1190;"Moroz, Alexander";"White";"e4";1
88145;1190;"Kniest, Oliver";"Black";"e5";2
88146;1190;"Moroz, Alexander";"White";"Nf3";3
88147;1190;"Kniest, Oliver";"Black";"Nc6";4
88148;1190;"Moroz, Alexander";"White";"Bc4";5
88149;1190;"Kniest, Oliver";"Black";"Bc5";6
88150;1190;"Moroz, Alexander";"White";"c3";7
88151;1190;"Kniest, Oliver";"Black";"Nf6";8
88152;1190;"Moroz, Alexander";"White";"b4";9
88153;1190;"Kniest, Oliver";"Black";"Bb6";10
88268;1191;"Zolotukhin, V";"White";"e4";1
88269;1191;"Candela Perez, Jose";"Black";"e5";2
88270;1191;"Zolotukhin, V";"White";"Nf3";3
88271;1191;"Candela Perez, Jose";"Black";"Nc6";4
88272;1191;"Zolotukhin, V";"White";"Bc4";5
88273;1191;"Candela Perez, Jose";"Black";"Bc5";6
88274;1191;"Zolotukhin, V";"White";"c3";7
88275;1191;"Candela Perez, Jose";"Black";"Nf6";8
88276;1191;"Zolotukhin, V";"White";"b4";9
88277;1191;"Candela Perez, Jose";"Black";"Bb6";10
88354;1192;"Biti, Ozren";"White";"e4";1
88355;1192;"Maiorov, Nikita";"Black";"e5";2
88356;1192;"Biti, Ozren";"White";"Nf3";3
88357;1192;"Maiorov, Nikita";"Black";"Nc6";4
88358;1192;"Biti, Ozren";"White";"Bc4";5
88359;1192;"Maiorov, Nikita";"Black";"Bc5";6
88360;1192;"Biti, Ozren";"White";"c3";7
88361;1192;"Maiorov, Nikita";"Black";"Nf6";8
88362;1192;"Biti, Ozren";"White";"d3";9
88363;1192;"Maiorov, Nikita";"Black";"a6";10
88454;1193;"Bojkov, Dejan";"White";"e4";1
88455;1193;"Borisek, Jure";"Black";"e5";2
88456;1193;"Bojkov, Dejan";"White";"Nf3";3
88457;1193;"Borisek, Jure";"Black";"Nc6";4
88458;1193;"Bojkov, Dejan";"White";"Bc4";5
88459;1193;"Borisek, Jure";"Black";"Bc5";6
88460;1193;"Bojkov, Dejan";"White";"O-O";7
88461;1193;"Borisek, Jure";"Black";"Nf6";8
88462;1193;"Bojkov, Dejan";"White";"d3";9
88463;1193;"Borisek, Jure";"Black";"d6";10
88596;1194;"Mainka, Romuald";"White";"e4";1
88597;1194;"Zarges, S";"Black";"e5";2
88598;1194;"Mainka, Romuald";"White";"Nf3";3
88599;1194;"Zarges, S";"Black";"Nc6";4
88600;1194;"Mainka, Romuald";"White";"Bc4";5
88601;1194;"Zarges, S";"Black";"Bc5";6
88602;1194;"Mainka, Romuald";"White";"d3";7
88603;1194;"Zarges, S";"Black";"Nf6";8
88604;1194;"Mainka, Romuald";"White";"c3";9
88605;1194;"Zarges, S";"Black";"d6";10
88653;1195;"Mainka, Romuald";"White";"e4";1
88654;1195;"Michalicek, Roland";"Black";"e5";2
88655;1195;"Mainka, Romuald";"White";"Bc4";3
88656;1195;"Michalicek, Roland";"Black";"Nc6";4
88657;1195;"Mainka, Romuald";"White";"Nf3";5
88658;1195;"Michalicek, Roland";"Black";"Nf6";6
88659;1195;"Mainka, Romuald";"White";"d3";7
88660;1195;"Michalicek, Roland";"Black";"Bc5";8
88661;1195;"Mainka, Romuald";"White";"O-O";9
88662;1195;"Michalicek, Roland";"Black";"d6";10
88690;1196;"Felgaer, Ruben";"White";"e4";1
88691;1196;"Onischuk, Alexander";"Black";"e5";2
88692;1196;"Felgaer, Ruben";"White";"Nf3";3
88693;1196;"Onischuk, Alexander";"Black";"Nc6";4
88694;1196;"Felgaer, Ruben";"White";"Bc4";5
88695;1196;"Onischuk, Alexander";"Black";"Bc5";6
88696;1196;"Felgaer, Ruben";"White";"c3";7
88697;1196;"Onischuk, Alexander";"Black";"Nf6";8
88698;1196;"Felgaer, Ruben";"White";"d3";9
88699;1196;"Onischuk, Alexander";"Black";"a6";10
88765;1197;"Rodriguez, Andres";"White";"e4";1
88766;1197;"Castro, Oscar H";"Black";"e5";2
88767;1197;"Rodriguez, Andres";"White";"Nf3";3
88768;1197;"Castro, Oscar H";"Black";"Nc6";4
88769;1197;"Rodriguez, Andres";"White";"Bc4";5
88770;1197;"Castro, Oscar H";"Black";"Bc5";6
88771;1197;"Rodriguez, Andres";"White";"c3";7
88772;1197;"Castro, Oscar H";"Black";"Nf6";8
88773;1197;"Rodriguez, Andres";"White";"d3";9
88774;1197;"Castro, Oscar H";"Black";"d6";10
88818;1198;"Emms, John M";"White";"e4";1
88819;1198;"Greet, Andrew";"Black";"e5";2
88820;1198;"Emms, John M";"White";"Nf3";3
88821;1198;"Greet, Andrew";"Black";"Nc6";4
88822;1198;"Emms, John M";"White";"Bc4";5
88823;1198;"Greet, Andrew";"Black";"Bc5";6
88824;1198;"Emms, John M";"White";"c3";7
88825;1198;"Greet, Andrew";"Black";"Nf6";8
88826;1198;"Emms, John M";"White";"d3";9
88827;1198;"Greet, Andrew";"Black";"a6";10
88925;1199;"Maslak, Konstantin";"White";"e4";1
88926;1199;"Gavrilov, Alexei";"Black";"e5";2
88927;1199;"Maslak, Konstantin";"White";"Bc4";3
88928;1199;"Gavrilov, Alexei";"Black";"Nf6";4
88929;1199;"Maslak, Konstantin";"White";"d3";5
88930;1199;"Gavrilov, Alexei";"Black";"Nc6";6
88931;1199;"Maslak, Konstantin";"White";"Nf3";7
88932;1199;"Gavrilov, Alexei";"Black";"Bc5";8
88933;1199;"Maslak, Konstantin";"White";"O-O";9
88934;1199;"Gavrilov, Alexei";"Black";"d6";10
89008;1200;"Eliseev, Alexei";"White";"e4";1
89009;1200;"Petrenko, Svetlana";"Black";"e5";2
89010;1200;"Eliseev, Alexei";"White";"Nf3";3
89011;1200;"Petrenko, Svetlana";"Black";"Nc6";4
89012;1200;"Eliseev, Alexei";"White";"Bc4";5
89013;1200;"Petrenko, Svetlana";"Black";"Bc5";6
89014;1200;"Eliseev, Alexei";"White";"c3";7
89015;1200;"Petrenko, Svetlana";"Black";"Nf6";8
89016;1200;"Eliseev, Alexei";"White";"d3";9
89017;1200;"Petrenko, Svetlana";"Black";"O-O";10
89020;1201;"Uskov, A";"White";"e4";1
89021;1201;"Friedel, Joshua E";"Black";"e5";2
89022;1201;"Uskov, A";"White";"Bc4";3
89023;1201;"Friedel, Joshua E";"Black";"Nf6";4
89024;1201;"Uskov, A";"White";"d3";5
89025;1201;"Friedel, Joshua E";"Black";"Nc6";6
89026;1201;"Uskov, A";"White";"Nf3";7
89027;1201;"Friedel, Joshua E";"Black";"Bc5";8
89028;1201;"Uskov, A";"White";"O-O";9
89029;1201;"Friedel, Joshua E";"Black";"d6";10
89096;1202;"Khouri, I";"White";"e4";1
89097;1202;"Kayumov, Sergey";"Black";"e5";2
89098;1202;"Khouri, I";"White";"Bc4";3
89099;1202;"Kayumov, Sergey";"Black";"Nc6";4
89100;1202;"Khouri, I";"White";"Nf3";5
89101;1202;"Kayumov, Sergey";"Black";"Bc5";6
89102;1202;"Khouri, I";"White";"d3";7
89103;1202;"Kayumov, Sergey";"Black";"Nf6";8
89104;1202;"Khouri, I";"White";"c3";9
89105;1202;"Kayumov, Sergey";"Black";"a6";10
89162;1203;"Kobalia, Mikhail";"White";"e4";1
89163;1203;"Iuldachev, Saidali";"Black";"e5";2
89164;1203;"Kobalia, Mikhail";"White";"Nf3";3
89165;1203;"Iuldachev, Saidali";"Black";"Nc6";4
89166;1203;"Kobalia, Mikhail";"White";"Bc4";5
89167;1203;"Iuldachev, Saidali";"Black";"Nf6";6
89168;1203;"Kobalia, Mikhail";"White";"d3";7
89169;1203;"Iuldachev, Saidali";"Black";"Bc5";8
89170;1203;"Kobalia, Mikhail";"White";"c3";9
89171;1203;"Iuldachev, Saidali";"Black";"a6";10
89237;1204;"Winge, Stefan";"White";"e4";1
89238;1204;"Barkhagen, Jonas";"Black";"e5";2
89239;1204;"Winge, Stefan";"White";"Bc4";3
89240;1204;"Barkhagen, Jonas";"Black";"Bc5";4
89241;1204;"Winge, Stefan";"White";"Nf3";5
89242;1204;"Barkhagen, Jonas";"Black";"Nc6";6
89243;1204;"Winge, Stefan";"White";"d3";7
89244;1204;"Barkhagen, Jonas";"Black";"Nf6";8
89245;1204;"Winge, Stefan";"White";"O-O";9
89246;1204;"Barkhagen, Jonas";"Black";"d6";10
89313;1205;"Kobalia, Mikhail";"White";"e4";1
89314;1205;"Sorokin, Maxim";"Black";"e5";2
89315;1205;"Kobalia, Mikhail";"White";"Nf3";3
89316;1205;"Sorokin, Maxim";"Black";"Nc6";4
89317;1205;"Kobalia, Mikhail";"White";"Bc4";5
89318;1205;"Sorokin, Maxim";"Black";"Bc5";6
89319;1205;"Kobalia, Mikhail";"White";"c3";7
89320;1205;"Sorokin, Maxim";"Black";"Nf6";8
89321;1205;"Kobalia, Mikhail";"White";"d3";9
89322;1205;"Sorokin, Maxim";"Black";"a6";10
89424;1206;"Savickas, A";"White";"e4";1
89425;1206;"Krivonosov, Oleg";"Black";"e5";2
89426;1206;"Savickas, A";"White";"Nf3";3
89427;1206;"Krivonosov, Oleg";"Black";"Nc6";4
89428;1206;"Savickas, A";"White";"Bc4";5
89429;1206;"Krivonosov, Oleg";"Black";"Nf6";6
89430;1206;"Savickas, A";"White";"d3";7
89431;1206;"Krivonosov, Oleg";"Black";"Bc5";8
89432;1206;"Savickas, A";"White";"c3";9
89433;1206;"Krivonosov, Oleg";"Black";"a6";10
89444;1207;"Mamedov, Rauf";"White";"e4";1
89445;1207;"Rezai, I";"Black";"e5";2
89446;1207;"Mamedov, Rauf";"White";"Nf3";3
89447;1207;"Rezai, I";"Black";"Nc6";4
89448;1207;"Mamedov, Rauf";"White";"Bc4";5
89449;1207;"Rezai, I";"Black";"Nf6";6
89450;1207;"Mamedov, Rauf";"White";"d3";7
89451;1207;"Rezai, I";"Black";"Bc5";8
89452;1207;"Mamedov, Rauf";"White";"O-O";9
89453;1207;"Rezai, I";"Black";"d6";10
89503;1208;"Guido, Flavio";"White";"e4";1
89504;1208;"Godena, Michele";"Black";"e5";2
89505;1208;"Guido, Flavio";"White";"Nf3";3
89506;1208;"Godena, Michele";"Black";"Nc6";4
89507;1208;"Guido, Flavio";"White";"Bc4";5
89508;1208;"Godena, Michele";"Black";"Nf6";6
89509;1208;"Guido, Flavio";"White";"d3";7
89510;1208;"Godena, Michele";"Black";"Bc5";8
89511;1208;"Guido, Flavio";"White";"c3";9
89512;1208;"Godena, Michele";"Black";"O-O";10
89557;1209;"Castaldo, Folco";"White";"e4";1
89558;1209;"Maiorov, Nikita";"Black";"e5";2
89559;1209;"Castaldo, Folco";"White";"Nf3";3
89560;1209;"Maiorov, Nikita";"Black";"Nc6";4
89561;1209;"Castaldo, Folco";"White";"Bc4";5
89562;1209;"Maiorov, Nikita";"Black";"Bc5";6
89563;1209;"Castaldo, Folco";"White";"c3";7
89564;1209;"Maiorov, Nikita";"Black";"Nf6";8
89565;1209;"Castaldo, Folco";"White";"d3";9
89566;1209;"Maiorov, Nikita";"Black";"a6";10
89674;1210;"Galego, Luis";"White";"e4";1
89675;1210;"Gustafsson, Jan";"Black";"e5";2
89676;1210;"Galego, Luis";"White";"Nf3";3
89677;1210;"Gustafsson, Jan";"Black";"Nc6";4
89678;1210;"Galego, Luis";"White";"Bc4";5
89679;1210;"Gustafsson, Jan";"Black";"Bc5";6
89680;1210;"Galego, Luis";"White";"O-O";7
89681;1210;"Gustafsson, Jan";"Black";"Nf6";8
89682;1210;"Galego, Luis";"White";"d3";9
89683;1210;"Gustafsson, Jan";"Black";"d6";10
89738;1211;"Lendwai, Reinhard";"White";"e4";1
89739;1211;"Ginzburg, Mikhail";"Black";"e5";2
89740;1211;"Lendwai, Reinhard";"White";"Bc4";3
89741;1211;"Ginzburg, Mikhail";"Black";"Nf6";4
89742;1211;"Lendwai, Reinhard";"White";"d3";5
89743;1211;"Ginzburg, Mikhail";"Black";"Nc6";6
89744;1211;"Lendwai, Reinhard";"White";"Nf3";7
89745;1211;"Ginzburg, Mikhail";"Black";"Bc5";8
89746;1211;"Lendwai, Reinhard";"White";"O-O";9
89747;1211;"Ginzburg, Mikhail";"Black";"d6";10
89813;1212;"Mannion, Stephen R";"White";"e4";1
89814;1212;"Mikhalevski, Victor";"Black";"e5";2
89815;1212;"Mannion, Stephen R";"White";"Nf3";3
89816;1212;"Mikhalevski, Victor";"Black";"Nc6";4
89817;1212;"Mannion, Stephen R";"White";"Bc4";5
89818;1212;"Mikhalevski, Victor";"Black";"Bc5";6
89819;1212;"Mannion, Stephen R";"White";"c3";7
89820;1212;"Mikhalevski, Victor";"Black";"Nf6";8
89821;1212;"Mannion, Stephen R";"White";"d4";9
89822;1212;"Mikhalevski, Victor";"Black";"exd4";10
89865;1213;"Al Sayed, Mohamad N";"White";"e4";1
89866;1213;"Amin, Bassem";"Black";"e5";2
89867;1213;"Al Sayed, Mohamad N";"White";"Nf3";3
89868;1213;"Amin, Bassem";"Black";"Nc6";4
89869;1213;"Al Sayed, Mohamad N";"White";"Bc4";5
89870;1213;"Amin, Bassem";"Black";"Bc5";6
89871;1213;"Al Sayed, Mohamad N";"White";"c3";7
89872;1213;"Amin, Bassem";"Black";"Nf6";8
89873;1213;"Al Sayed, Mohamad N";"White";"d3";9
89874;1213;"Amin, Bassem";"Black";"a6";10
89900;1214;"Kobalia, Mikhail";"White";"e4";1
89901;1214;"Kritz, Leonid";"Black";"e5";2
89902;1214;"Kobalia, Mikhail";"White";"Bc4";3
89903;1214;"Kritz, Leonid";"Black";"Nc6";4
89904;1214;"Kobalia, Mikhail";"White";"Nf3";5
89905;1214;"Kritz, Leonid";"Black";"Bc5";6
89906;1214;"Kobalia, Mikhail";"White";"c3";7
89907;1214;"Kritz, Leonid";"Black";"Nf6";8
89908;1214;"Kobalia, Mikhail";"White";"d3";9
89909;1214;"Kritz, Leonid";"Black";"a6";10
90051;1215;"Janev, Evgeni";"White";"e4";1
90052;1215;"Stoinev, Metodi";"Black";"e5";2
90053;1215;"Janev, Evgeni";"White";"Nf3";3
90054;1215;"Stoinev, Metodi";"Black";"Nc6";4
90055;1215;"Janev, Evgeni";"White";"Bc4";5
90056;1215;"Stoinev, Metodi";"Black";"Bc5";6
90057;1215;"Janev, Evgeni";"White";"c3";7
90058;1215;"Stoinev, Metodi";"Black";"Nf6";8
90059;1215;"Janev, Evgeni";"White";"d3";9
90060;1215;"Stoinev, Metodi";"Black";"d6";10
90092;1216;"Sonjaya, D";"White";"e4";1
90093;1216;"Vijayalakshmi, Subbaraman";"Black";"e5";2
90094;1216;"Sonjaya, D";"White";"Nf3";3
90095;1216;"Vijayalakshmi, Subbaraman";"Black";"Nc6";4
90096;1216;"Sonjaya, D";"White";"Bc4";5
90097;1216;"Vijayalakshmi, Subbaraman";"Black";"Bc5";6
90098;1216;"Sonjaya, D";"White";"O-O";7
90099;1216;"Vijayalakshmi, Subbaraman";"Black";"Nf6";8
90100;1216;"Sonjaya, D";"White";"d3";9
90101;1216;"Vijayalakshmi, Subbaraman";"Black";"d6";10
90226;1217;"Cubas, Jose Fernando";"White";"e4";1
90227;1217;"Gerbelli, Eduardo";"Black";"e5";2
90228;1217;"Cubas, Jose Fernando";"White";"Nf3";3
90229;1217;"Gerbelli, Eduardo";"Black";"Nc6";4
90230;1217;"Cubas, Jose Fernando";"White";"Bc4";5
90231;1217;"Gerbelli, Eduardo";"Black";"Bc5";6
90232;1217;"Cubas, Jose Fernando";"White";"c3";7
90233;1217;"Gerbelli, Eduardo";"Black";"Nf6";8
90234;1217;"Cubas, Jose Fernando";"White";"d3";9
90235;1217;"Gerbelli, Eduardo";"Black";"d6";10
90301;1218;"Velickovic, Sasa";"White";"e4";1
90302;1218;"Toth, Al";"Black";"e5";2
90303;1218;"Velickovic, Sasa";"White";"Nf3";3
90304;1218;"Toth, Al";"Black";"Nc6";4
90305;1218;"Velickovic, Sasa";"White";"Bc4";5
90306;1218;"Toth, Al";"Black";"Bc5";6
90307;1218;"Velickovic, Sasa";"White";"d3";7
